nra	pag_1	nra_comp	pag_2	similitud
PEP103013119	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103013119	PEP10301311I	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311I	0.9166666666666666
PEP10301311A	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311A	PEP10301311B	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311B	0.9166666666666666
PEP10301311A	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311A	PEP10301311F	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311F	0.9166666666666666
PEP10301311A	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311A	PEP10301311G	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311G	0.9166666666666666
PEP10301311A	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311A	PEP10301311H	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311H	0.9166666666666666
PEP10301311A	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311A	PEP10301311I	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311I	0.9166666666666666
PEP10301311B	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311B	PEP10301311F	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311F	0.9166666666666666
PEP10301311B	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311B	PEP10301311G	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311G	0.9166666666666666
PEP10301311B	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311B	PEP10301311H	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311H	0.9166666666666666
PEP10301311B	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311B	PEP10301311I	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311I	0.9166666666666666
PEP10301311F	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311F	PEP10301311G	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311G	0.9166666666666666
PEP10301311F	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311F	PEP10301311H	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311H	0.9166666666666666
PEP10301311F	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311F	PEP10301311I	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311I	0.9166666666666666
PEP10301311G	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311G	PEP10301311H	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311H	0.9166666666666666
PEP10301311G	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311G	PEP10301311I	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311I	0.9166666666666666
PEP10301311H	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311H	PEP10301311I	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP10301311I	0.9166666666666666
PEP103020413	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103020413	PEP103020414	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP103020414	0.9166666666666666
PEP2700200006	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP2700200006	PEP2700200069	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP2700200069	0.9230769230769231
PEP2700400018	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP2700400018	PEP2700900018	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP2700900018	0.9230769230769231
PEP2700800034	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP2700800034	PEP2700800035	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP2700800035	0.9230769230769231
PEP2700800035	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP2700800035	PEP2700800052	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP2700800052	0.9230769230769231
PEP2701400047	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP2701400047	PEP2701400048	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP2701400048	0.9230769230769231
PEP2701400047	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP2701400047	PEP2701400049	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP2701400049	0.9230769230769231
PEP2701400047	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP2701400047	PEP2701400054	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP2701400054	0.9230769230769231
PEP2701400047	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP2701400047	PEP2701400064	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP2701400064	0.9230769230769231
PEP2701400048	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP2701400048	PEP2701400049	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP2701400049	0.9230769230769231
PEP2701400048	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP2701400048	PEP2701400054	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP2701400054	0.9230769230769231
PEP2701400048	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP2701400048	PEP2701400064	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP2701400064	0.9230769230769231
PEP2701400049	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP2701400049	PEP2701400054	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP2701400054	0.9230769230769231
PEP2701400049	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP2701400049	PEP2701400064	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP2701400064	0.9230769230769231
PEP2701400054	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP2701400054	PEP2701400064	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP2701400064	0.9230769230769231
PEP3002800054	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP3002800054	PEP3002800055	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP3002800055	0.9230769230769231
PEP3002800054	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP3002800054	PEP3002800056	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP3002800056	0.9230769230769231
PEP3002800054	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP3002800054	PEP3002800057	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP3002800057	0.9230769230769231
PEP3002800055	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP3002800055	PEP3002800056	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP3002800056	0.9230769230769231
PEP3002800055	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP3002800055	PEP3002800057	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP3002800057	0.9230769230769231
PEP3002800056	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP3002800056	PEP3002800057	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP3002800057	0.9230769230769231
PEP3011100001	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP3011100001	PEP3011100002	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP3011100002	0.9230769230769231
PEP3013100145	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP3013100145	PEP3013100146	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEP3013100146	0.9230769230769231
PEPK90040311	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPK90040311	PEPK90400311	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPK90400311	0.9166666666666666
PEPK90400311	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPK90400311	PEPM90400311	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM90400311	0.9166666666666666
PEPLQ0400311	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPLQ0400311	PEPLQ0400312	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPLQ0400312	0.9166666666666666
PEPM90400311	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM90400311	PEPM90400312	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM90400312	0.9166666666666666
PEPM92803211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM92803211	PEPM92803811	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM92803811	0.9166666666666666
PEPM9301310C	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM9301310C	PEPM9301310D	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM9301310D	0.9166666666666666
PEPM93013111	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM93013111	PEPM93013112	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM93013112	0.9166666666666666
PEPM93013111	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM93013111	PEPM93013113	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM93013113	0.9166666666666666
PEPM93013111	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM93013111	PEPM93013114	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM93013114	0.9166666666666666
PEPM93013111	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM93013111	PEPM93013121	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM93013121	0.9166666666666666
PEPM93013112	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM93013112	PEPM93013113	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM93013113	0.9166666666666666
PEPM93013112	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM93013112	PEPM93013114	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM93013114	0.9166666666666666
PEPM93013112	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM93013112	PEPM93013121	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM93013121	0.9166666666666666
PEPM93013112	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM93013112	PEPM93013122	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM93013122	0.9166666666666666
PEPM93013112	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM93013112	PEPM93013123	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM93013123	0.9166666666666666
PEPM93013113	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM93013113	PEPM93013114	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM93013114	0.9166666666666666
PEPM93013113	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM93013113	PEPM93013121	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM93013121	0.9166666666666666
PEPM93013113	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM93013113	PEPM93013123	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM93013123	0.9166666666666666
PEPM93013114	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM93013114	PEPM93013121	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM93013121	0.9166666666666666
PEPM93013121	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM93013121	PEPM93013122	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM93013122	0.9166666666666666
PEPM93013121	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM93013121	PEPM93013123	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM93013123	0.9166666666666666
PEPM93013122	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM93013122	PEPM93013123	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPM93013123	0.9166666666666666
PEPMH0400311	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPMH0400311	PEPMH0400312	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPMH0400312	0.9166666666666666
PEPMH0400311	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPMH0400311	PEPMI0400311	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPMI0400311	0.9166666666666666
PEPMH0400312	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPMH0400312	PEPMI0400312	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPMI0400312	0.9166666666666666
PEPMI0400211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPMI0400211	PEPMI0400311	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPMI0400311	0.9166666666666666
PEPMI0400311	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPMI0400311	PEPMI0400312	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPMI0400312	0.9166666666666666
PEPMI0400311	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPMI0400311	PEPMI0400313	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPMI0400313	0.9166666666666666
PEPMI0400312	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPMI0400312	PEPMI0400313	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPMI0400313	0.9166666666666666
PEPN40400311	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPN40400311	PEPN40400312	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPN40400312	0.9166666666666666
PEPN42700211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPN42700211	PEPN42701211	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPN42701211	0.9166666666666666
PEPR93002811	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPR93002811	PEPRB3002811	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPRB3002811	0.9166666666666666
PEPRB3003411	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPRB3003411	PEPRB3003412	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPRB3003412	0.9166666666666666
PEPRB3003411	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPRB3003411	PEPRB3003413	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPRB3003413	0.9166666666666666
PEPRB3003411	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPRB3003411	PEPRB3003414	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPRB3003414	0.9166666666666666
PEPRB3003411	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPRB3003411	PEPRB3003415	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPRB3003415	0.9166666666666666
PEPRB3003411	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPRB3003411	PEPRB300341A	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPRB300341A	0.9166666666666666
PEPRB3003411	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPRB3003411	PEPRB300341B	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPRB300341B	0.9166666666666666
PEPRB3003411	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPRB3003411	PEPRB300341C	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPRB300341C	0.9166666666666666
PEPRB3003411	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPRB3003411	PEPRB300341E	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPRB300341E	0.9166666666666666
PEPRB3003411	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPRB3003411	PEPRB3004911	https://rnca.tamps.cinvestav.mx/verificacion/nra/nombresestablecimientos.php?nra=PEPRB3004911	0.9166666666666666
