nra,anio,cantidad_reportes
PGM5Q1506211,2009,1
PGM5Q1506211,2010,1
PGM5Q1506211,2012,1
PGM5Q1506211,2013,1
PGM5T1505721,2004,1
PGM5T1505721,2005,1
PGM5T1505721,2007,1
PGM5T1505721,2008,1
PGM5T1505721,2009,1
PGM5T1505721,2011,1
PGM5T1505721,2012,1
PGM5T1505721,2013,1
PGM5W0900221,2004,1
PGM5W0900221,2005,1
PGM5W0900221,2006,1
PGM5W0900221,2007,1
PGM5W0900221,2008,1
PGM5W0900221,2009,1
PGM5W0900221,2010,1
PGM5W0900221,2011,1
PGM5W0900221,2012,1
PGM5W0900221,2013,1
PGM5W0900521,2004,1
PGM5W0900521,2005,1
PGM5W0900521,2006,1
PGM5W0900521,2008,1
PGM5W0900521,2010,1
PGM5W0900521,2011,1
PGM5W0900521,2012,1
PGM5W0900521,2013,1
PGM5W1100521,2004,1
PGM5W1100521,2005,1
PGM5W1100521,2006,1
PGM5W1100521,2010,1
PGM5W1100521,2011,1
PGM5W1100521,2012,1
PGM5W1100521,2013,1
PGM5W1100521,2014,1
PGMN90803711,2005,1
PGMN90803711,2006,1
PGMN90803711,2007,1
PGMN90803711,2008,1
PGMN90803711,2009,1
PGMN90803711,2010,1
PGMN90803711,2011,1
PGP102800911,2005,1
PGP102800911,2006,1
PGP102800911,2007,1
PGP102800911,2008,1
PGP102800911,2009,1
PGP102800911,2010,1
PGP102800911,2011,1
PGP102800911,2012,1
PGP102800911,2013,1
PGP102800911,2014,1
PGP102800911,2015,1
PGP5G0707411,2006,1
PGP5G0707411,2007,1
PGP5G0707411,2008,1
PGP5G0707411,2009,1
PGP5G0707411,2010,1
PGP5G0707411,2011,1
PGP5G0707411,2012,1
PGP5G0707411,2013,1
PGP5G0707411,2014,1
PGP5G0707411,2015,1
PGP5G0707431,2004,1
PGP5G0707431,2005,1
PGP5G1306311,2005,1
PGP5G1306311,2006,1
PGP5G1306311,2008,1
PGP5G1306311,2009,1
PGP5G1306311,2010,1
PGP5G1306311,2011,1
PGP5G1306311,2012,1
PGP5G1306311,2013,1
PGP5G2111411,2005,1
PGP5G2111411,2006,1
PGP5G2111411,2007,1
PGP5G2111411,2008,1
PGP5G2111411,2009,1
PGP5G2111411,2010,1
PGP5G2111411,2011,1
PGP5G2111411,2012,1
PGP5G2111411,2013,1
PGP5G2700411,2004,1
PGP5G2700411,2005,1
PGP5G2700411,2006,1
PGP5G2700411,2007,1
PGP5G2700411,2008,1
PGP5G2700411,2009,1
PGP5G2700411,2010,1
PGP5G2700411,2011,1
PGP5G2700411,2012,1
PGP5G2700411,2013,1
PGP5G2700411,2014,1
PGP5G2700411,2015,1
PGP5G2700811,2004,1
PGP5G2700811,2005,1
PGP5G2700811,2006,1
PGP5G2700811,2008,1
PGP5G2700811,2009,1
PGP5G2700811,2010,1
PGP5G2700811,2011,1
PGP5G2700811,2012,1
PGP5G2700811,2013,1
PGP5G2700811,2014,1
PGP5G2700811,2015,1
PGP5G2701211,2004,1
PGP5G2701211,2005,1
PGP5G2701211,2006,1
PGP5G2701211,2007,1
PGP5G2701211,2008,1
PGP5G2701211,2009,1
PGP5G2701211,2010,1
PGP5G2701211,2011,1
PGP5G2701211,2012,1
PGP5G2701211,2013,1
PGP5G2701211,2014,1
PGP5G2701211,2015,1
PGP5G2803211,2004,1
PGP5G2803211,2005,1
PGP5G2803211,2006,1
PGP5G2803211,2008,1
PGP5G2803211,2009,1
PGP5G2803211,2010,1
PGP5G2803211,2011,1
PGP5G2803211,2012,1
PGP5G2803211,2013,1
PGP5G2803211,2014,1
PGP5G2803211,2015,1
PGP5G2803213,2004,1
PGP5G2803213,2005,1
PGP5G2803213,2006,1
PGP5G2803213,2008,1
PGP5G2803213,2009,1
PGP5G2803213,2010,1
PGP5G2803213,2011,1
PGP5G2803213,2012,1
PGP5G2803213,2013,1
PGP5G2803213,2015,1
PGP5G3004911,2006,1
PGP5G3004911,2007,1
PGP5G3004911,2009,1
PGP5G3004911,2010,1
PGP5G3004911,2011,1
PGP5G3004911,2012,1
PGP5G3004911,2013,1
PGP5G3004911,2014,1
PGP5G3004911,2015,1
PGP5G3004921,2004,1
PGP5G3004921,2005,1
PGP5G3013111,2009,1
PGPLQ3013111,2004,1
PGPLQ3013111,2005,1
PGPLQ3013111,2006,1
PGPLQ3013111,2007,1
PGPLQ3013111,2008,1
PGPLQ3013111,2009,1
PGPLQ3013111,2010,1
PGPLQ3013111,2011,1
PGPLQ3013111,2012,1
PGPLQ3013111,2013,1
PGPLQ3013111,2014,1
PGPLQ3013111,2015,1
PGPM10801911,2004,1
PGPM13003911,2009,1
PGPM90200511,2004,1
PGPM90200511,2005,1
PGPM90200511,2006,1
PGPM90200511,2007,1
PGPM90200511,2008,1
PGPM90200511,2009,1
PGPM90200511,2010,1
PGPM90200511,2011,1
PGPM90200511,2012,1
PGPM90200511,2013,1
PGPM90707411,2004,1
PGPM90707411,2005,1
PGPM90707411,2006,1
PGPM90707411,2007,1
PGPM90707411,2008,1
PGPM90707411,2009,1
PGPM90707411,2010,1
PGPM90707411,2011,1
PGPM90707411,2012,1
PGPM90707411,2013,1
PGPM90803712,2005,1
PGPM90803712,2006,1
PGPM90803712,2007,1
PGPM90803712,2008,1
PGPM90803712,2009,1
PGPM90803712,2010,1
PGPM90803712,2011,1
PGPM90803712,2012,1
PGPM90803712,2013,1
PGPM91100111,2004,1
PGPM91100111,2005,1
PGPM91100111,2007,1
PGPM91100111,2008,1
PGPM91100111,2009,1
PGPM91100111,2010,1
PGPM91100111,2011,1
PGPM91100111,2012,1
PGPM91100111,2013,1
PGPM91307611,2007,1
PGPM91307611,2013,1
PGPM91412011,2005,1
PGPM91412011,2006,1
PGPM91412011,2007,1
PGPM91412011,2008,1
PGPM91412011,2009,1
PGPM91412011,2011,1
PGPM91510411,2007,1
PGPM91510411,2008,1
PGPM91510411,2009,1
PGPM92007911,2005,1
PGPM92007911,2006,1
PGPM92007911,2012,1
PGPM92007911,2013,1
PGPM92500111,2004,1
PGPM92500111,2005,1
PGPM92500111,2008,1
PGPM92500111,2009,1
PGPM92500111,2013,1
PGPM92500111,2015,1
PGPM92800911,2005,1
PGPM92800911,2006,1
PGPM92800911,2007,1
PGPM92800911,2008,1
PGPM92800911,2009,1
PGPM92800911,2010,1
PGPM92800911,2011,1
PGPM92800911,2012,1
PGPM92800911,2013,1
PGPM93003911,2005,1
PGPM93003911,2006,1
PGPM93003911,2007,1
PGPM93003911,2009,1
PGPM93003911,2010,1
PGPM93003911,2011,1
PGPM93003911,2012,1
PGPM93003911,2013,1
PGPM93003911,2014,1
PGPM93003911,2015,1
PGPM93003911,2016,1
PGPM93003911,2017,1
PGPM93003911,2018,1
PGPM93003911,2019,1
PGPM93003911,2020,1
PGPM93003911,2021,1
PGPM93003911,2022,1
PGPM93003912,2004,1
PGPM93003912,2005,1
PGPM93003912,2006,1
PGPM93003912,2009,1
PGPM93003912,2010,1
PGPM93003912,2011,1
PGPM93003912,2012,1
PGPM93003912,2013,1
PGPM93003912,2014,1
PGPM93003912,2015,1
PGPMI0503511,2004,1
PGPMI0503511,2005,1
PGPMI0503511,2006,1
PGPMI0503511,2007,1
PGPMI0503511,2008,1
PGPMI0503511,2009,1
PGPMI0503511,2010,1
PGPMI0503511,2011,1
PGPMI0503511,2012,1
PGPMI0503511,2013,1
PGPMI0503511,2014,1
PGPMI0801911,2006,1
PGPMI0801911,2009,1
PGPMI0801911,2010,1
PGPMI0801911,2011,1
PGPMI0801911,2012,1
PGPMI0801911,2013,1
PGPMI1102711,2005,1
PGPMI1102711,2006,1
PGPMI1102711,2007,1
PGPMI1102711,2008,1
PGPMI1102711,2009,1
PGPMI1102711,2010,1
PGPMI1102711,2011,1
PGPMI1102711,2012,1
PGPMI1102711,2013,1
PGPMI1102711,2015,1
PGPMI1403911,2008,1
PGPMI1403911,2009,1
PGPMI1403911,2010,1
PGPMI1403911,2011,1
PGPMI1403911,2012,1
PGPMI1403911,2013,1
PGPMI1500211,2004,1
PGPMI1500211,2007,1
PGPMI1500211,2008,1
PGPMI1500211,2009,1
PGPMI1500211,2010,1
PGPMI1500211,2011,1
PGPMI1500211,2012,1
PGPMI1500211,2013,1
PGPMI1500211,2015,1
PGPMI1902111,2004,1
PGPMI1902111,2005,1
PGPMI1902111,2006,1
PGPMI1902111,2007,1
PGPMI1902111,2008,1
PGPMI1902111,2009,1
PGPMI1902111,2010,1
PGPMI1902111,2011,1
PGPMI1902111,2012,1
PGPMI1902111,2013,1
PGPMI1902111,2014,1
PGPMI1902111,2015,1
PGPMI1902111,2016,1
PGPMI2700211,2004,1
PGPMI2700211,2005,1
PGPMI2700211,2006,1
PGPMI2700211,2007,1
PGPMI2700211,2008,1
PGPMI2700211,2009,1
PGPMI2700211,2010,1
PGPMI2700211,2011,1
PGPMI2700211,2012,1
PGPMI2700211,2013,1
PGPMI2700211,2014,1
PGPMI2700211,2015,1
PGPMI2800911,2005,1
PGPMI2800911,2007,1
PGPMI2800911,2008,1
PGPMI2800911,2009,1
PGPMI2800911,2010,1
PGPMI2800911,2011,1
PGPMI2800911,2012,1
PGPMI2800911,2013,1
PGPMI2803211,2004,1
PGPMI2803211,2005,1
PGPMI2803211,2006,1
PGPMI2803211,2007,1
PGPMI2803211,2008,1
PGPMI2803211,2009,1
PGPMI2803211,2010,1
PGPMI2803211,2011,1
PGPMI2803211,2012,1
PGPMI2803211,2013,1
PGPMI2803211,2015,1
PGPMI2900511,2004,1
PGPMI2900511,2005,1
PGPMI2900511,2006,1
PGPMI2900511,2007,1
PGPMI2900511,2008,1
PGPMI2900511,2009,1
PGPMI2900511,2010,1
PGPMI2900511,2011,1
PGPMI2900511,2012,1
PGPMI2900511,2013,1
PGPMI2900511,2014,1
PGPMI2900511,2015,1
PGPMI3010511,2005,1
PGPMI3010511,2007,1
PGPMI3010511,2009,1
PGPMI3010511,2010,1
PGPMI3010511,2011,1
PGPMI3010511,2012,1
PGPMI3010511,2013,1
PGPMI3010511,2014,1
PGPMI3010511,2015,1
PGPMI3010511,2016,1
PGPMI3010811,2004,1
PGPMI3010811,2005,1
PGPMI3010811,2006,1
PGPMI3010811,2007,1
PGPMI3010811,2008,1
PGPMI3010811,2009,1
PGPMI3010811,2011,1
PGPMI3010811,2012,1
PGPMI3010811,2013,1
PGPMI3010811,2014,1
PGPMI3010811,2015,1
PGPMI3011511,2004,1
PGPMI3011511,2005,1
PGPMI3011511,2006,1
PGPMI3011511,2007,1
PGPMI3011511,2009,1
PGPMI3011511,2010,1
PGPMI3011511,2011,1
PGPMI3011511,2012,1
PGPMI3011511,2013,1
PGPMI3011511,2014,1
PGPMI3011511,2015,1
PGPMI3013111,2012,1
PGPMI3013111,2013,1
PGPN42700412,2005,1
PGPQX2007911,2005,1
PGPQX2007911,2006,1
PGPQX2007911,2008,1
PGPQX2007911,2009,1
PGPQX2007911,2010,1
PGPQX2007911,2011,1
PGPRP1306311,2004,1
PGR2300800105,2016,1
PGR2300800105,2018,1
PGR2300800105,2019,1
PGR2300800105,2020,1
PGTMI2603911,2006,1
PGTMI2603911,2007,1
PGTMI2603911,2009,1
PGU2W2602911,2005,1
PGU2W2602911,2006,1
PGU2W2602911,2008,1
PGU2W2602911,2009,1
PGU2W2602911,2010,1
PGU2W2602911,2011,1
PGU2W2602911,2012,1
PGU2W2602911,2013,1
PGU2W2602911,2014,1
PGU2W2602911,2015,1
PGU2W2602911,2016,1
PGU2W2602911,2017,1
PGU2W2602911,2018,1
PGU2W2602911,2019,1
PGU2W2602911,2020,1
PGU2W2602911,2021,1
PGU2W2602911,2022,1
PHA293105011,2013,1
PHAHH2201411,2020,1
PHAHH2201411,2021,1
PHAHH2201411,2022,1
PHAMA1900611,2011,1
PHAMA1900611,2012,1
PHAMA1900611,2013,1
PHC561503311,2004,1
PHC561503311,2005,1
PHC561503311,2006,1
PHC561503311,2007,1
PHC561503311,2008,1
PHC561503311,2009,1
PHC561503311,2010,1
PHC561503311,2013,1
PHC581306111,2011,1
PHC581306111,2012,1
PHC581306111,2015,1
PHC581306111,2016,1
PHC581306111,2017,1
PHC581306111,2018,1
PHC581306111,2019,1
PHC581306111,2020,1
PHC581306111,2021,1
PHC581306111,2022,1
PHLTF1900611,2016,1
PHM2904300014,2014,1
PHM2904300014,2015,1
PHM581904611,2006,1
PHM581904611,2008,1
PHM581904611,2009,1
PHM581904611,2010,1
PHM581904611,2011,1
PHM581904611,2012,1
PHM581904611,2013,1
PHM581904611,2014,1
PHM581904611,2015,1
PHM581904611,2016,1
PHM581904611,2017,1
PHM581904611,2018,1
PHM581904611,2019,1
PHM581904611,2020,1
PHM581904611,2021,1
PHM581904611,2022,1
PHM8L1510611,2015,1
PHM8L1510611,2016,1
PHM8L1510611,2017,1
PHM8L1510611,2018,1
PHM8L1510611,2019,1
PHM8L1510611,2020,1
PHM8L1510611,2021,1
PHM8L1510611,2022,1
PHM8L1900611,2006,1
PHMLJ1403911,2018,1
PHMLJ1403911,2019,1
PHMLJ1403911,2020,1
PHMLJ1403911,2021,1
PHMLJ1403911,2022,1
PHN7T0100511,2010,1
PHN7T0100511,2011,1
PHN7T0100511,2012,1
PHN7T0100511,2013,1
PHO0901500196,2014,1
PHO0901500196,2015,1
PHO2300500353,2016,1
PHO2300500353,2017,1
PHO5T0900311,2005,1
PHO5T0900311,2006,1
PHO5T0900311,2010,1
PHO5T0900311,2011,1
PHO5T0900311,2012,1
PHO5T0900311,2013,1
PHO5T0900311,2014,1
PHOAY2300511,2011,1
PHOAY2300511,2012,1
PHOAY2300511,2013,1
PHOAY2300511,2015,1
PHOAY2300511,2017,1
PHOD10901211,2012,1
PHOD10901211,2013,1
PHOD10901211,2014,1
PHOD10901211,2015,1
PHOHH0900211,2010,1
PHOHH0900211,2011,1
PHOHH0900211,2012,1
PHOHH0900211,2013,1
PHOHH0900211,2014,1
PHOHH0900211,2015,1
PHQAY2201411,2006,1
PHU2116100003,2018,1
PHU2116100003,2019,1
PHU2116100003,2020,1
PIC7Q0801921,2012,1
PICAY2300511,2010,1
PICAY2300511,2011,1
PICAY2300511,2012,1
PICAY2300511,2013,1
PICAY2300511,2015,1
PICAY2300511,2017,1
PICAY2300511,2021,1
PICAY2300521,2014,1
PICAY2300521,2015,1
PICAY2300521,2021,1
PICAY2300521,2022,1
PIG1509100004,2013,1
PIGTB0900411,2004,1
PIGTB0900411,2005,1
PIGTB0900411,2008,1
PIGTB0900411,2009,1
PIGTB0900411,2010,1
PIGTB0900411,2011,1
PIGTB0900411,2012,1
PIGTB0900411,2013,1
PII5X1102021,2018,1
PII5X1102021,2019,1
PII5X1102021,2020,1
PII5X1102021,2021,1
PII5X1102021,2022,1
PIM1M3105011,2012,1
PIM1M3105011,2013,1
PIM5E1900611,2008,1
PIM5E1900611,2009,1
PIM7Q0503011,2012,1
PIM7Q0503011,2013,1
PIM7Q0503011,2017,1
PIM8A0803711,2006,1
PIM970200211,2020,1
PIMLT1510411,2004,1
PIMLT1510411,2005,1
PIN1903900106,2014,1
PIN1903900106,2015,1
PIN1903900106,2016,1
PIN1903900106,2017,1
PIN1903900106,2018,1
PIN1903900106,2019,1
PIN1903900106,2020,1
PIN1903900106,2021,1
PIN1903900106,2022,1
PIN2300500344,2022,1
PIN2602900063,2017,1
PIN2602900063,2018,1
PIN2602900063,2019,1
PIN2602900063,2020,1
PIN2802200095,2022,1
PIN2W2603311,2004,1
PIN2W2603311,2005,1
PIN2W2603311,2009,1
PIN2W2603311,2010,1
PIN2W2603311,2011,1
PIN2W2603311,2012,1
PIN2W2603311,2018,1
PIN2W2603311,2019,1
PIN2W2603311,2020,1
PIN2W2603311,2021,1
PIN2W2603311,2022,1
PIN4E2501211,2007,1
PIN4E2501211,2008,1
PIN4E2501211,2014,1
PIN4E2501211,2015,1
PIN4E2501211,2016,1
PIN4E2501211,2017,1
PIN4E2501211,2018,1
PIN4E2501211,2019,1
PIN4E2501211,2020,1
PIN5L1605311,2012,1
PIN5L1605311,2013,1
PIN5L1605311,2015,1
PIN5L1605311,2017,1
PIN5L1605311,2018,1
PIN5L1605311,2019,1
PIN5L1605311,2020,1
PIN5L1605311,2021,1
PIN5L1605311,2022,1
PIN5U1900111,2008,1
PIN5U1900111,2009,1
PIN5U1900111,2010,1
PIN5U1900111,2011,1
PIN5U1900111,2012,1
PIN5U1900111,2013,1
PIN6D2802211,2006,1
PIN6D2802211,2007,1
PIN6D2802211,2011,1
PIN6D2802211,2013,1
PIN6D2802211,2014,1
PIN6D2802211,2021,1
PIN6D2802211,2022,1
PIN8A0200411,2021,1
PIN8A0200412,2004,1
PIN8A0200412,2006,1
PIN8A0200412,2007,1
PIN8A0200412,2008,1
PIN8A0200412,2009,1
PIN8A0200412,2010,1
PIN8A0200412,2011,1
PIN8A0200412,2012,1
PIN8A0200412,2013,1
PIN8A0200412,2014,1
PIN8A0200412,2015,1
PIN8A0200412,2016,1
PIN8A0200412,2017,1
PIN8A0200412,2019,1
PIN8A0200412,2020,1
PIN8A2802211,2013,1
PIN8A2802211,2014,1
PIN8A2802211,2016,1
PIN8A2802211,2017,1
PIN8A2802211,2021,1
PIN8A2802211,2022,1
PIN8L1900611,2006,1
PIN8L1900612,2013,1
PIN9I2802711,2006,1
PIN9I2802711,2007,1
PIN9I2802711,2008,1
PIN9I2802711,2009,1
PIN9I2802711,2010,1
PIN9I2802711,2013,1
PIN9I2802711,2014,1
PIN9I2802711,2015,1
PIN9I2802711,2016,1
PIN9I2802712,2006,1
PIN9I2802712,2007,1
PIN9I2802712,2013,1
PIN9I2802712,2014,1
PIN9I2802712,2015,1
PIN9I2802712,2016,1
PIN9I2802712,2018,1
PIN9I2802712,2020,1
PIN9I2802712,2021,1
PIN9I2802712,2022,1
PIN9M2802211,2006,1
PIN9M2802211,2007,1
PIN9M2802211,2011,1
PIN9M2802211,2014,1
PIN9M2802211,2016,1
PIN9M2802211,2021,1
PIN9M2802211,2022,1
PIN9M2802711,2013,1
PIN9M2802711,2014,1
PIN9M2802711,2015,1
PIN9M2802711,2016,1
PINA90200411,2013,1
PINS72501211,2004,1
PINS72501211,2005,1
PINS72501211,2006,1
PINS72501211,2009,1
PINS72501211,2010,1
PINS72501211,2011,1
PINS72501211,2012,1
PINS72501211,2013,1
PIP2401300032,2016,1
PIP2401300032,2017,1
PIP2401300032,2020,1
PIP2401300032,2021,1
PIP582402811,2011,1
PIP582402811,2017,1
PIP582402811,2018,1
PIP582402811,2019,1
PIP582402811,2020,1
PIP582402811,2021,1
PIP582402811,2022,1
PIQ2201401158,2018,1
PIQ2201401158,2019,1
PIQ2201401158,2020,1
PIQ2201401158,2022,1
PIQTF2201411,2006,1
PIR570900711,2004,1
PIR570900711,2005,1
PIR570900711,2006,1
PIR570900711,2007,1
PIR570900711,2008,1
PIR570900711,2009,1
PIR570900711,2010,1
PIR570900711,2011,1
PIR570900711,2012,1
PIR570900711,2013,1
PIR570900711,2014,1
PIR570900711,2015,1
PIR570900711,2016,1
PIR570900711,2017,1
PIR570900711,2018,1
PIR570900711,2019,1
PIR570900711,2020,1
PIR570900711,2021,1
PIR570900711,2022,1
PIRLT1100711,2010,1
PIRLT1100711,2011,1
PIRLT1100711,2012,1
PIRLT1100711,2013,1
PIRLT2402821,2008,1
PIT0400400049,2019,1
PIT0400400049,2020,1
PIV0710100435,2017,1
PIYAB2604211,2005,1
PJG3104100026,2018,1
PJG3104100026,2019,1
PJG3104100026,2021,1
PJG3104100026,2022,1
PJUA10803711,2005,1
PJUA10803711,2006,1
PJUA10803711,2007,1
PJUA10803711,2008,1
PKR1Z0900211,2006,1
PLA0200400010,2020,1
PLA1902600294,2017,1
PLA1902600294,2018,1
PLA1902600294,2019,1
PLA1902600294,2020,1
PLA1902600294,2021,1
PLA1902600294,2022,1
PLA1F1403911,2006,1
PLA2901500008,2014,1
PLA2902800003,2014,1
PLA2904100010,2014,1
PLA520200411,2006,1
PLA520200411,2007,1
PLA520200412,2006,1
PLA5X1701111,2006,1
PLA5X1701111,2007,1
PLA5X1701111,2008,1
PLA5X1701111,2009,1
PLA5X1701111,2011,1
PLA5X1701111,2012,1
PLA5X1701111,2013,1
PLA6E2904111,2005,1
PLA6E2904111,2012,1
PLA6E2904111,2013,1
PLA6E2904111,2015,1
PLA6E2904111,2016,1
PLA6E2904111,2017,1
PLA6E2904111,2018,1
PLA6E2904111,2021,1
PLA6E2904111,2022,1
PLA6J0200211,2012,1
PLA6J0200211,2014,1
PLA6J0200211,2015,1
PLA6J0200211,2016,1
PLA6J0200211,2017,1
PLA6J0200211,2018,1
PLA6J0200211,2019,1
PLA6J0200211,2020,1
PLA6J0200211,2021,1
PLA6J0200211,2022,1
PLA6T1103211,2009,1
PLA6T1103211,2010,1
PLA6T1103211,2011,1
PLA6T1103211,2012,1
PLA6T1103211,2013,1
PLA6T1103211,2014,1
PLA6T1103211,2015,1
PLA6T1103211,2016,1
PLA6T1103211,2020,1
PLA6T1103211,2021,1
PLA6T1103211,2022,1
PLA6T1903112,2013,1
PLA6T1903112,2016,1
PLA6T1903112,2017,1
PLA6T1903112,2019,1
PLA6T1903112,2021,1
PLA6T1903112,2022,1
PLA6T2201411,2009,1
PLA6T2201411,2010,1
PLA6T2201411,2011,1
PLA6T2201411,2012,1
PLA6T2201411,2013,1
PLA6T2201411,2014,1
PLA6T2201411,2015,1
PLA6T2201411,2016,1
PLA6T2201411,2017,1
PLA6T2901511,2012,1
PLA6T2901511,2013,1
PLA6T2901511,2015,1
PLA6T2901511,2017,1
PLA6T2901511,2018,1
PLA6T2901511,2019,1
PLA6T2901511,2020,1
PLA6T2901511,2021,1
PLA6T2901511,2022,1
PLA6T2902811,2011,1
PLA6T2902811,2012,1
PLA6T2902811,2013,1
PLA6T2902811,2018,1
PLA6T2902811,2019,1
PLA6T2902811,2020,1
PLA6T2902811,2021,1
PLA6T2902811,2022,1
PLA6T2904111,2018,1
PLA6T2904111,2019,1
PLA6T2904111,2020,1
PLA6T2904111,2021,1
PLA6T2904111,2022,1
PLA6T2904811,2013,1
PLA6T2904811,2015,1
PLA6T2904811,2016,1
PLA6T2904811,2017,1
PLA6T2904811,2018,1
PLA6T2904811,2019,1
PLA6T2904811,2020,1
PLA6T2904811,2021,1
PLA6T2904811,2022,1
PLA8L0200411,2006,1
PLA940200411,2005,1
PLA940200411,2006,1
PLA940200411,2007,1
PLA940200412,2005,1
PLA940200412,2006,1
PLAEA1701111,2004,1
PLAKE0900311,2005,1
PLALJ1305211,2009,1
PLALJ1305211,2010,1
PLALJ1305211,2011,1
PLALJ1305211,2012,1
PLAMA1902611,2013,1
PLDML1405311,2008,1
PLE1S1102011,2009,1
PLE1S1102011,2010,1
PLE1S1102011,2011,1
PLE1S1102011,2013,1
PLE1S1102011,2016,1
PLE1S1102011,2017,1
PLE1S1102011,2018,1
PLE1S1102011,2020,1
PLE1S1102011,2021,1
PLE1S1102011,2022,1
PLE910200411,2005,1
PLE910200411,2006,1
PLE910200411,2007,1
PLE910200411,2008,1
PLE910200411,2015,1
PLE910200411,2016,1
PLE910200411,2017,1
PLE910200411,2018,1
PLE910200411,2019,1
PLE910200411,2020,1
PLE910200411,2021,1
PLE910200411,2022,1
PLE910803711,2008,1
PLE910803711,2009,1
PLE910803711,2010,1
PLE910803711,2011,1
PLE912802211,2015,1
PLE912802211,2016,1
PLE912802211,2017,1
PLE912802211,2019,1
PLE912802211,2022,1
PLENS0200411,2004,1
PLENS0200411,2005,1
PLENS0200411,2006,1
PLENS0200411,2007,1
PLL190461111,2005,1
PLL921902611,2005,1
PLL921902611,2006,1
PLM1S1607011,2005,1
PLM1S1607011,2006,1
PLM5U0900311,2016,1
PLM7X1902111,2017,1
PLM7X1902111,2018,1
PLM7X1902111,2019,1
PLM7X1902111,2020,1
PLM7X1902111,2021,1
PLM7X1903911,2017,1
PLM7X1903911,2018,1
PLM7X1903911,2019,1
PLM7X1903911,2020,1
PLM7X1903911,2022,1
PLM921900611,2015,1
PLM921900611,2016,1
PLM921900611,2018,1
PLM921900611,2022,1
PLO0400300562,2019,1
PLO0400300562,2020,1
PLO0400300562,2021,1
PLO0400300562,2022,1
PLO0501800101,2016,1
PLO0501800101,2017,1
PLO0501800101,2018,1
PLO0600700347,2022,1
PLO0801900415,2016,1
PLO0801900415,2017,1
PLO0801900415,2018,1
PLO0801900415,2019,1
PLO0801900415,2020,1
PLO0801900415,2021,1
PLO0801900415,2022,1
PLO0801900416,2016,1
PLO0803700680,2017,1
PLO0803700680,2018,1
PLO0803700680,2019,1
PLO0803700680,2020,1
PLO0803700680,2021,1
PLO0803700680,2022,1
PLO0900600276,2016,1
PLO0900600276,2017,1
PLO0900600276,2018,1
PLO0900600276,2019,1
PLO0900600276,2020,1
PLO0900600276,2021,1
PLO0900600276,2022,1
PLO0901600455,2016,1
PLO0901600455,2017,1
PLO0901600455,2018,1
PLO0901600455,2019,1
PLO1000500221,2016,1
PLO1000500221,2017,1
PLO1000500221,2018,1
PLO1000500221,2019,1
PLO1000500221,2020,1
PLO1000500221,2021,1
PLO1000500221,2022,1
PLO1000700091,2016,1
PLO1000700091,2019,1
PLO1000700091,2020,1
PLO1000700091,2021,1
PLO1000700091,2022,1
PLO1102700112,2021,1
PLO1102700112,2022,1
PLO1500200056,2016,1
PLO1510400394,2017,1
PLO1510400394,2018,1
PLO1510400394,2019,1
PLO1510400394,2020,1
PLO1510400394,2021,1
PLO1510400394,2022,1
PLO1700700163,2017,1
PLO1700700163,2018,1
PLO1700700163,2019,1
PLO1700700163,2020,1
PLO1700700163,2021,1
PLO1700700163,2022,1
PLO1900900035,2016,1
PLO1900900035,2017,1
PLO1900900035,2018,1
PLO1900900035,2019,1
PLO1900900035,2020,1
PLO1900900035,2021,1
PLO1900900035,2022,1
PLO1904800090,2016,1
PLO1904800090,2017,1
PLO1904800090,2018,1
PLO1904800090,2019,1
PLO1904800091,2016,1
PLO1904800091,2017,1
PLO1904800091,2018,1
PLO2007900029,2020,1
PLO2007900029,2021,1
PLO2402000356,2016,1
PLO2402000356,2017,1
PLO2402000356,2018,1
PLO2500100164,2016,1
PLO2500100164,2017,1
PLO2500100164,2018,1
PLO2500100164,2019,1
PLO2500100164,2020,1
PLO2500100164,2021,1
PLO2500100164,2022,1
PLO2500100385,2021,1
PLO2501200884,2020,1
PLO2601800333,2016,1
PLO2603600006,2018,1
PLO2700200094,2016,1
PLO2701200057,2020,1
PLO2701200057,2021,1
PLO2701200057,2022,1
PLO2800900055,2016,1
PLO2800900055,2017,1
PLO2800900055,2018,1
PLO2800900056,2018,1
PLO2800900056,2019,1
PLO2800900056,2020,1
PLO2800900056,2021,1
PLO2800900056,2022,1
PLO2802702771,2016,1
PLO2802702771,2017,1
PLO2802702771,2018,1
PLO2802702771,2019,1
PLO2802702771,2020,1
PLO2802702771,2021,1
PLO2802702771,2022,1
PLO2803200250,2016,1
PLO2804100073,2016,1
PLO2804100073,2017,1
PLO2804100073,2018,1
PLO2804100073,2021,1
PLO2804100073,2022,1
PLO2804100074,2018,1
PLO2804100074,2019,1
PLO2804100074,2021,1
PLO2804100074,2022,1
PLO2900500065,2016,1
PLO2900500065,2018,1
PLO3003900242,2016,1
PLO3003900242,2019,1
PLO3003900242,2020,1
PLO3003900242,2021,1
PLO3008500019,2018,1
PLO3008500019,2019,1
PLO3008500019,2020,1
PLO3008500019,2021,1
PLO3008500019,2022,1
PLO3008700179,2022,1
PLO3010800093,2016,1
PLO3010800093,2017,1
PLO3010800093,2019,1
PLO3011500008,2016,1
PLO3011500008,2017,1
PLO3011500008,2018,1
PLO3012800015,2022,1
PLO3013100134,2016,1
PLO3013100134,2017,1
PLO3013100134,2018,1
PLO3013100134,2021,1
PLO3013100134,2022,1
