anio	cas	em_agua	em_aire	em_suelo	estado	gruposustancia	municipio	nombre	nra	sector	sustancia	tr_alcantarillado	tr_coprocesamiento	tr_dispfinal	tr_incineracion	tr_otros	tr_reciclado	tr_reutilizacion	tr_tratamiento	unidad
2012	57-12-5				DISTRITO FEDERAL	Otros	Gustavo A. Madero	RECUBRIMIENTOS METÁLICOS DE MÉXICO, S.A. DE C.V.	RMM8A0900511	Quimica	Cianuro inorgánico/orgánico	2.22								kg/año
2012	S/C1				DISTRITO FEDERAL	Metales	Gustavo A. Madero	RECUBRIMIENTOS METÁLICOS DE MÉXICO, S.A. DE C.V.	RMM8A0900511	Quimica	Arsénico (compuestos)	0.0777								kg/año
2012	S/C2				DISTRITO FEDERAL	Metales	Gustavo A. Madero	RECUBRIMIENTOS METÁLICOS DE MÉXICO, S.A. DE C.V.	RMM8A0900511	Quimica	Cadmio (compuestos)	8.88								kg/año
2012	S/C3				DISTRITO FEDERAL	Metales	Gustavo A. Madero	RECUBRIMIENTOS METÁLICOS DE MÉXICO, S.A. DE C.V.	RMM8A0900511	Quimica	Cromo (compuestos)	6.66								kg/año
2012	S/C4				DISTRITO FEDERAL	Metales	Gustavo A. Madero	RECUBRIMIENTOS METÁLICOS DE MÉXICO, S.A. DE C.V.	RMM8A0900511	Quimica	Mercurio (compuestos)	0.0444								kg/año
2012	S/C5				DISTRITO FEDERAL	Metales	Gustavo A. Madero	RECUBRIMIENTOS METÁLICOS DE MÉXICO, S.A. DE C.V.	RMM8A0900511	Quimica	Níquel (compuestos)	52.17								kg/año
2012	S/C6				DISTRITO FEDERAL	Metales	Gustavo A. Madero	RECUBRIMIENTOS METÁLICOS DE MÉXICO, S.A. DE C.V.	RMM8A0900511	Quimica	Plomo (compuestos)	74.37								kg/año
2012	S/C3				NUEVO LEON	Metales	Higueras	RECUBRIMIENTOS METÁLICOS SULTANA, S.A. DE C.V.	RMS8A1902811	Quimica	Cromo (compuestos)	0.585								kg/año
2012	S/C5				NUEVO LEON	Metales	Higueras	RECUBRIMIENTOS METÁLICOS SULTANA, S.A. DE C.V.	RMS8A1902811	Quimica	Níquel (compuestos)	1.9125								kg/año
2012	57-12-5			0.54282645	NUEVO LEON	Otros	Cienega de Flores	Rea Magnet Wire Trading Company de México S. de R.L. de C.V.	RMW7N1901221	Metalurgica (incluye la siderurgica)	Cianuro inorgánico/orgánico									kg/año
2012	S/C1			0.0271413225	NUEVO LEON	Metales	Cienega de Flores	Rea Magnet Wire Trading Company de México S. de R.L. de C.V.	RMW7N1901221	Metalurgica (incluye la siderurgica)	Arsénico (compuestos)									kg/año
2012	S/C2			1.357066125	NUEVO LEON	Metales	Cienega de Flores	Rea Magnet Wire Trading Company de México S. de R.L. de C.V.	RMW7N1901221	Metalurgica (incluye la siderurgica)	Cadmio (compuestos)									kg/año
2012	S/C3			2.71413225	NUEVO LEON	Metales	Cienega de Flores	Rea Magnet Wire Trading Company de México S. de R.L. de C.V.	RMW7N1901221	Metalurgica (incluye la siderurgica)	Cromo (compuestos)									kg/año
2012	S/C4			0.0271413225	NUEVO LEON	Metales	Cienega de Flores	Rea Magnet Wire Trading Company de México S. de R.L. de C.V.	RMW7N1901221	Metalurgica (incluye la siderurgica)	Mercurio (compuestos)									kg/año
2012	S/C5	8.64		8.14239675	NUEVO LEON	Metales	Cienega de Flores	Rea Magnet Wire Trading Company de México S. de R.L. de C.V.	RMW7N1901221	Metalurgica (incluye la siderurgica)	Níquel (compuestos)									kg/año
2012	S/C6	8.23		8.6852232	NUEVO LEON	Metales	Cienega de Flores	Rea Magnet Wire Trading Company de México S. de R.L. de C.V.	RMW7N1901221	Metalurgica (incluye la siderurgica)	Plomo (compuestos)		811.89							kg/año
2012	57-12-5				TAMAULIPAS	Otros	Matamoros	RESINOPLAST NORTH AMERICA, S. DE R. L. DE C. V.	RNA6E2802211	Quimica	Cianuro inorgánico/orgánico	0.03								kg/año
2012	S/C1				TAMAULIPAS	Metales	Matamoros	RESINOPLAST NORTH AMERICA, S. DE R. L. DE C. V.	RNA6E2802211	Quimica	Arsénico (compuestos)	0.006								kg/año
2012	S/C2				TAMAULIPAS	Metales	Matamoros	RESINOPLAST NORTH AMERICA, S. DE R. L. DE C. V.	RNA6E2802211	Quimica	Cadmio (compuestos)	0.24								kg/año
2012	S/C3				TAMAULIPAS	Metales	Matamoros	RESINOPLAST NORTH AMERICA, S. DE R. L. DE C. V.	RNA6E2802211	Quimica	Cromo (compuestos)	0.12								kg/año
2012	S/C4				TAMAULIPAS	Metales	Matamoros	RESINOPLAST NORTH AMERICA, S. DE R. L. DE C. V.	RNA6E2802211	Quimica	Mercurio (compuestos)	0.0024								kg/año
2012	S/C5				TAMAULIPAS	Metales	Matamoros	RESINOPLAST NORTH AMERICA, S. DE R. L. DE C. V.	RNA6E2802211	Quimica	Níquel (compuestos)	0.18								kg/año
2012	S/C6				TAMAULIPAS	Metales	Matamoros	RESINOPLAST NORTH AMERICA, S. DE R. L. DE C. V.	RNA6E2802211	Quimica	Plomo (compuestos)	0.18								kg/año
2012	124-38-9		0.011152		DISTRITO FEDERAL	Gases de Efecto Invernadero	Gustavo A. Madero	ROSENDO RODRIGUEZ ALVAREZ	ROALJ0900511	Metalurgica (incluye la siderurgica)	Bióxido de carbono									ton/año
2012	124-38-9		38.66		JALISCO	Gases de Efecto Invernadero	Guadalajara	RODYGAN S.A DE C.V.	ROD7X1403911	Articulos y productos metalicos	Bióxido de carbono									ton/año
2012	57-12-5				DISTRITO FEDERAL	Otros	Iztacalco	REFRIGERACION OJEDA S.A DE C.V	ROJ8N0900611	Articulos y productos metalicos	Cianuro inorgánico/orgánico	9.818								kg/año
2012	S/C1				DISTRITO FEDERAL	Metales	Iztacalco	REFRIGERACION OJEDA S.A DE C.V	ROJ8N0900611	Articulos y productos metalicos	Arsénico (compuestos)	4.909								kg/año
2012	S/C2				DISTRITO FEDERAL	Metales	Iztacalco	REFRIGERACION OJEDA S.A DE C.V	ROJ8N0900611	Articulos y productos metalicos	Cadmio (compuestos)	24.545								kg/año
2012	S/C3				DISTRITO FEDERAL	Metales	Iztacalco	REFRIGERACION OJEDA S.A DE C.V	ROJ8N0900611	Articulos y productos metalicos	Cromo (compuestos)	122.725								kg/año
2012	S/C4				DISTRITO FEDERAL	Metales	Iztacalco	REFRIGERACION OJEDA S.A DE C.V	ROJ8N0900611	Articulos y productos metalicos	Mercurio (compuestos)	0.4909								kg/año
2012	S/C5				DISTRITO FEDERAL	Metales	Iztacalco	REFRIGERACION OJEDA S.A DE C.V	ROJ8N0900611	Articulos y productos metalicos	Níquel (compuestos)	73.635								kg/año
2012	S/C6				DISTRITO FEDERAL	Metales	Iztacalco	REFRIGERACION OJEDA S.A DE C.V	ROJ8N0900611	Articulos y productos metalicos	Plomo (compuestos)	147.27								kg/año
2012	57-12-5				DISTRITO FEDERAL	Otros	Gustavo A. Madero	ALEJANDRO ROQUE MONROY	ROMM10900511	Tratamiento de residuos peligrosos	Cianuro inorgánico/orgánico	6.72e-08								kg/año
2012	S/C1				DISTRITO FEDERAL	Metales	Gustavo A. Madero	ALEJANDRO ROQUE MONROY	ROMM10900511	Tratamiento de residuos peligrosos	Arsénico (compuestos)	7.98e-09								kg/año
2012	S/C2				DISTRITO FEDERAL	Metales	Gustavo A. Madero	ALEJANDRO ROQUE MONROY	ROMM10900511	Tratamiento de residuos peligrosos	Cadmio (compuestos)	7.14e-07								kg/año
2012	S/C3				DISTRITO FEDERAL	Metales	Gustavo A. Madero	ALEJANDRO ROQUE MONROY	ROMM10900511	Tratamiento de residuos peligrosos	Cromo (compuestos)	4.83e-06								kg/año
2012	S/C4				DISTRITO FEDERAL	Metales	Gustavo A. Madero	ALEJANDRO ROQUE MONROY	ROMM10900511	Tratamiento de residuos peligrosos	Mercurio (compuestos)	2.184e-08								kg/año
2012	S/C5				DISTRITO FEDERAL	Metales	Gustavo A. Madero	ALEJANDRO ROQUE MONROY	ROMM10900511	Tratamiento de residuos peligrosos	Níquel (compuestos)	4.662e-06								kg/año
2012	S/C6				DISTRITO FEDERAL	Metales	Gustavo A. Madero	ALEJANDRO ROQUE MONROY	ROMM10900511	Tratamiento de residuos peligrosos	Plomo (compuestos)	5.04e-06								kg/año
2012	124-38-9		59.3270705		TAMAULIPAS	Gases de Efecto Invernadero	Matamoros	ROSAMAX S.A. DE C.V.	ROS462802211	Textiles, fibras e hilos	Bióxido de carbono									ton/año
2012	57-12-5			1.21545	GUANAJUATO	Otros	Leon	ROTOPLAS S.A DE CV	ROT6E1102011	Articulos y productos plasticos	Cianuro inorgánico/orgánico									kg/año
2012	7439-97-6			0.002381625	GUANAJUATO	Metales	Leon	ROTOPLAS S.A DE CV	ROT6E1102011	Articulos y productos plasticos	Mercurio									kg/año
2012	7440-38-2			0.16425	GUANAJUATO	Metales	Leon	ROTOPLAS S.A DE CV	ROT6E1102011	Articulos y productos plasticos	Arsénico									kg/año
2012	7440-43-9			1.428975	GUANAJUATO	Metales	Leon	ROTOPLAS S.A DE CV	ROT6E1102011	Articulos y productos plasticos	Cadmio									kg/año
