nra,estado,municipio
PME9M2402812,SAN LUIS POTOSI,San Luis Potosi
PMEA40901311,DISTRITO FEDERAL,Xochimilco
PMEAI0803711,CHIHUAHUA,Juarez
PMEEA0801911,CHIHUAHUA,Chihuahua
PMEEA1510411,MEXICO,Tlalnepantla de Baz
PMEEA1510911,MEXICO,Tultitlan
PMEEA1904611,NUEVO LEON,San Nicolas de los Garza
PMEHM0400311,CAMPECHE,Carmen
PMEHM0900211,DISTRITO FEDERAL,Azcapotzalco
PMEHM0901211,DISTRITO FEDERAL,Tlalpan
PMEHM1102711,GUANAJUATO,Salamanca
PMEHM1307611,HIDALGO,Tula de Allende
PMEHM2700411,TABASCO,Centro
PMEHM2800911,TAMAULIPAS,Ciudad Madero
PMEHM2803211,TAMAULIPAS,Reynosa
PMEHM3006111,VERACRUZ,Las Choapas
PMEHM3013111,VERACRUZ,Poza Rica de Hidalgo
PMEHM3020411,VERACRUZ,Agua Dulce
PMEHM3020411,Veracruz de Ignacio de la Llave,Agua Dulce
PMEHM3020611,VERACRUZ,Nanchital de Lazaro Cardenas del Rio
PMEMA2402811,SAN LUIS POTOSI,San Luis Potosi
PMEMA2402811,San Luis Potosí,San Luis Potosí
PMEMB3010811,VERACRUZ,Minatitlan
PMEMG2701311,TABASCO,Nacajuca
PMEMQ1100711,GUANAJUATO,Celaya
PMEQX3105011,YUCATAN,Merida
PMERG2800311,TAMAULIPAS,Altamira
PMERG2800311,Tamaulipas,Altamira
PMERP1000721,DURANGO,Gomez Palacio
PMETW0400311,CAMPECHE,Campeche
PMETW0400311,CAMPECHE,Carmen
PMETW0400311,Campeche,Carmen
PMETW0400312,CAMPECHE,Carmen
PMF7S1505111,MEXICO,Lerma
PMF7S5150511,MEXICO,Lerma
PMFEA2802211,TAMAULIPAS,Matamoros
PMFLJ1409822,JALISCO,Tlaquepaque
PMFLJ1409822,Jalisco,San Pedro Tlaquepaque
PMH1304800072,HIDALGO,Pachuca de Soto
PMI1F3105011,YUCATAN,Merida
PMI2300800037,QUINTANA ROO,Solidaridad
PMI743105011,YUCATAN,Merida
PMI743105011,Yucatán,Mérida
PMIUA3105011,YUCATAN,Merida
PMIUA3105011,YUCATAN,Progreso
PML1102000576,GUANAJUATO,Leon
PML1102000576,Guanajuato,León
PMM0803700964,Chihuahua,Juárez
PMM0803701094,Chihuahua,Juárez
PMM1700400031,MORELOS,Ayala
PMM1700400031,Morelos,Ayala
PMM2300500031,QUINTANA ROO,Benito Juarez
PMM2300500031,Quintana Roo,Benito Juárez
PMM8A0803711,CHIHUAHUA,Juarez
PMM8X0803711,CHIHUAHUA,Juarez
PMM910803711,CHIHUAHUA,Juarez
PMMEE0503011,COAHUILA,Saltillo
PMO0400200501,Campeche,Campeche
PMO1301000030,HIDALGO,Atitalaquia
PMO1301000030,Hidalgo,Atitalaquia
PMO1901200004,NUEVO LEON,Cienega de Flores
PMO1901200004,Nuevo León,Ciénega de Flores
PMO291901911,NUEVO LEON,San Pedro Garza Garcia
PMO4L1403911,JALISCO,Guadalajara
PMO5U1904611,NUEVO LEON,San Nicolas de los Garza
PMO9M1100711,GUANAJUATO,Celaya
PMO9M2802211,TAMAULIPAS,Matamoros
PMOV13003911,VERACRUZ,Coatzacoalcos
PMP1I2107411,PUEBLA,Huejotzingo
PMP1I2107411,Puebla,Huejotzingo
PMP562900311,TLAXCALA,Atlangatepec
PMP5L1904611,NUEVO LEON,San Nicolas de los Garza
PMP5U1510411,MEXICO,Tlalnepantla de Baz
PMP5U2111411,PUEBLA,Puebla
PMP5U2111412,PUEBLA,Puebla
PMP7F2405011,SAN LUIS POTOSI,Villa de Reyes
PMP7F2405011,San Luis Potosí,Villa de Reyes
PMPBB2402811,SAN LUIS POTOSI,San Luis Potosi
PMR6D1902111,NUEVO LEON,Gral.  Escobedo
PMS0100100169,AGUASCALIENTES,Aguascalientes
PMS0400300167,CAMPECHE,Carmen
PMS1104400010,GUANAJUATO,Villagran
PMS1104400010,Guanajuato,Villagrán
PMSK90400311,CAMPECHE,Carmen
PMSRE0100111,AGUASCALIENTES,Aguascalientes
PMT1900600265,NUEVO LEON,Apodaca
PMTLJ2903411,TLAXCALA,Tlaxco
PMV3003900063,VERACRUZ,Coatzacoalcos
PMV3003900063,Veracruz de Ignacio de la Llave,Coatzacoalcos
PMV3003900098,VERACRUZ,Coatzacoalcos
PMV3003900181,VERACRUZ,Coatzacoalcos
PMW5Q0502711,COAHUILA,Ramos Arizpe
PMW5Q0502711,Coahuila de Zaragoza,Ramos Arizpe
PNA7X1900611,Nuevo León,Apodaca
PNAMC1902611,NUEVO LEON,Guadalupe
PNAMC1902611,Nuevo León,Guadalupe
PNB5M0901611,DISTRITO FEDERAL,Miguel Hidalgo
PNE561500511,MEXICO,Almoloya de Juarez
PNE561500511,México,Almoloya de Juárez
PNE561500521,MEXICO,Almoloya de Juarez
PNE6B1103711,GUANAJUATO,Silao
PNI9R2802211,TAMAULIPAS,Matamoros
PNO0400300346,CAMPECHE,Carmen
PNO0400300346,Campeche,Carmen
PNO1W0803711,CHIHUAHUA,Juarez
PNO5N2500611,SINALOA,Culiacan
PNOQB2500612,SINALOA,Culiacan
PNP562405011,SAN LUIS POTOSI,Villa de Reyes
PNP562405011,San Luis Potosí,Villa de Reyes
POA9M1103711,GUANAJUATO,Silao
POA9M2111411,PUEBLA,Puebla
POC1409700160,JALISCO,Tlajomulco de Zuniga
POC5P1409711,JALISCO,Tlajomulco de Zuniga
POC5U1400911,JALISCO,EL Arenal
POC5U1400911,Jalisco,EL Arenal
POC5U1412011,JALISCO,Zapopan
POL5Q1510411,MEXICO,Tlalnepantla de Baz
POL5Q1510421,MEXICO,Tlalnepantla de Baz
POL5Q2800311,TAMAULIPAS,Altamira
POL6J1505111,MEXICO,Lerma
POL6J1505111,México,Lerma
POL6J2800311,TAMAULIPAS,Altamira
POL6M1510611,MEXICO,Toluca
POL9H1901811,NUEVO LEON,Garcia
POL9H1901811,Nuevo León,García
POLEA1510411,MEXICO,Tlalnepantla de Baz
POLEA1510431,MEXICO,Tlalnepantla de Baz
POLEA1901911,NUEVO LEON,San Pedro Garza Garcia
POLMA2201211,QUERETARO,Pedro Escobedo
POLMB1510411,MEXICO,Tlalnepantla de Baz
POLMB2903911,TLAXCALA,Xaloztoc
POLMB2903911,Tlaxcala,Xaloztoc
POM5U2802211,TAMAULIPAS,Matamoros
PON550801711,CHIHUAHUA,Cuauhtemoc
PON550801711,Chihuahua,Cuauhtémoc
PON5U1510411,MEXICO,Tlalnepantla de Baz
POP5U0901511,MEXICO,Cuautitlan Izcalli
POR6T1103211,GUANAJUATO,San Jose Iturbide
POS5U1902611,NUEVO LEON,Guadalupe
POS5U1902611,Nuevo León,Guadalupe
POSMG2803211,TAMAULIPAS,Reynosa
POX5I1904611,NUEVO LEON,San Nicolas de los Garza
PPA1801700044,NAYARIT,Tepic
PPA2701400154,TABASCO,Paraiso
PPA3104100031,YUCATAN,Kanasin
PPA320091111,ZACATECAS,Chalchihuites
PPAKE0500211,COAHUILA,Acuna
PPALQ3003911,VERACRUZ,Coatzacoalcos
PPALQ3003912,VERACRUZ,Coatzacoalcos
PPAMB1306311,HIDALGO,Tepeji del Rio de Ocampo
PPAN21904611,NUEVO LEON,San Nicolas de los Garza
PPAN21904611,Nuevo León,San Nicolás de los Garza
PPASP3200911,ZACATECAS,Chalchihuites
PPASP3200911,Zacatecas,Chalchihuites
PPB2300500032,QUINTANA ROO,Benito Juarez
PPC3104000012,YUCATAN,Izamal
PPC3104000012,Yucatán,Izamal
PPC5I1101711,GUANAJUATO,Irapuato
PPC5I1101711,Guanajuato,Irapuato
PPC6J0803711,CHIHUAHUA,Juarez
PPE5G2007911,OAXACA,Salina Cruz
PPE5G3003912,VERACRUZ,Coatzacoalcos
PPE5G3003913,VERACRUZ,Coatzacoalcos
PPE5X2201411,QUERETARO,Queretaro
PPE5Y2111411,PUEBLA,Puebla
PPE5Y2111421,PUEBLA,Puebla
PPE5Y2111421,Puebla,Puebla
PPELQ1307611,HIDALGO,Tula de Allende
PPELQ2113211,PUEBLA,San Martin Texmelucan
PPELQ2113221,PUEBLA,San Martin Texmelucan
PPELQ3003911,VERACRUZ,Coatzacoalcos
PPELQ3004811,VERACRUZ,Cosoleacaque
PPELQ3013111,VERACRUZ,Poza Rica de Hidalgo
PPEMB3008211,VERACRUZ,Ixhuatlan del Sureste
PPG1Z2602911,SONORA,Guaymas
PPG1Z2602911,Sonora,Guaymas
PPG5I2800311,TAMAULIPAS,Altamira
PPG5I2800312,TAMAULIPAS,Altamira
PPG5U2201611,QUERETARO,San Juan del Rio
PPG5U2201611,Querétaro,San Juan del Río
PPH910200412,BAJA CALIFORNIA,Tijuana
PPH910200413,BAJA CALIFORNIA,Tijuana
PPH910200414,BAJA CALIFORNIA,Tijuana
PPH910200416,BAJA CALIFORNIA,Tijuana
PPI6E1412011,JALISCO,Zapopan
PPL0200400245,BAJA CALIFORNIA,Tijuana
PPL0200400245,Baja California,Tijuana
PPL0200401568,BAJA CALIFORNIA,Tijuana
PPL6E1510912,MEXICO,Tultitlan
PPM0300100009,BAJA CALIFORNIA SUR,Comondu
PPM0300100009,Baja California Sur,Comondú
PPM6E0503012,COAHUILA,Saltillo
PPM6E1512116,MEXICO,Cuautitlan
PPM9K0803711,CHIHUAHUA,Juarez
PPMND1900611,NUEVO LEON,Apodaca
PPMZA1306911,HIDALGO,Tizayuca
PPMZA1306911,Hidalgo,Tizayuca
PPP7T1512111,MEXICO,Cuautitlan Izcalli
PPQ1903903923,NUEVO LEON,Monterrey
PPQ1903903923,Nuevo León,Monterrey
PPR0400300010,CAMPECHE,Carmen
PPR1000700606,DURANGO,Gomez Palacio
PPR1000700606,Durango,Gómez Palacio
PPR1000700607,DURANGO,Gomez Palacio
PPR1000700607,Durango,Gómez Palacio
PPR1000700609,DURANGO,Gomez Palacio
PPR1000700609,Durango,Gómez Palacio
PPR1M1306312,HIDALGO,Tepeji del Rio de Ocampo
PPR1M1306313,HIDALGO,Tepeji del Rio de Ocampo
PPR1M1306313,Hidalgo,Tepeji del Río de Ocampo
PPR1M2201111,QUERETARO,El Marques
PPR1M2201111,Querétaro,El Marqués
PPR1Z2403511,SAN LUIS POTOSI,Soledad de Graciano Sanchez
PPR2402400035,SAN LUIS POTOSI,Rioverde
PPR2402400035,San Luis Potosí,Rioverde
PPR2W2200511,QUERETARO,Queretaro
PPR3010000002,VERACRUZ,Manlio Fabio Altamirano
PPR3010000002,Veracruz de Ignacio de la Llave,Manlio Fabio Altamirano
PPR3010000003,VERACRUZ,Manlio Fabio Altamirano
PPR3010000003,Veracruz de Ignacio de la Llave,Manlio Fabio Altamirano
PPRBJ2200612,Querétaro,Corregidora
PPRBJ2201111,QUERETARO,El Marques
PPRBJ2201111,Querétaro,El Marqués
PPU5W0901711,DISTRITO FEDERAL,Venustiano Carranza
PPX3I1503312,MEXICO,Ecatepec de Morelos
PPY3101800002,Yucatán,Chapab
PQC5N0801911,CHIHUAHUA,Chihuahua
PQC5N0801911,Chihuahua,Chihuahua
PQELU1901811,NUEVO LEON,Garcia
PQIEA1503311,MEXICO,Ecatepec de Morelos
PQJ1409700159,JALISCO,Tlajomulco de Zuniga
PQM5I1903911,NUEVO LEON,Monterrey
PQM5I1903911,Nuevo León,Monterrey
PQM5I1904811,NUEVO LEON,Santa Catarina
PQM5I1904811,Nuevo León,Santa Catarina
PQMEA1903911,NUEVO LEON,Monterrey
PQMEA1904811,NUEVO LEON,Santa Catarina
PQMMI1904811,NUEVO LEON,Santa Catarina
PQN5T3008511,VERACRUZ,Ixtaczoquitlan
PQN5T3008511,Veracruz de Ignacio de la Llave,Ixtaczoquitlán
PQP0900600212,DISTRITO FEDERAL,Iztacalco
PQP1509900092,MEXICO,Texcoco
PQP5U0900611,DISTRITO FEDERAL,Iztacalco
PQP5U1509911,MEXICO,Texcoco
PQU9M2201411,QUERETARO,Queretaro
PRA3N1501411,MEXICO,Atlacomulco
PRE0803700517,CHIHUAHUA,Juarez
PRE0803700517,Chihuahua,Juárez
PRE1407000055,JALISCO,El Salto
PRE1407000055,Jalisco,El Salto
PRE140701111,JALISCO,El Salto
PRE240131111,SAN LUIS POTOSI,Ciudad Valles
PRE2402800235,SAN LUIS POTOSI,San Luis Potosi
PRE2501211,SINALOA,Mazatlan
PRE5G2603011,SONORA,Hermosillo
PRE5J0900711,DISTRITO FEDERAL,Iztapalapa
PRE5Q2201611,QUERETARO,San Juan del Rio
PRE5Q2201611,Querétaro,San Juan del Río
PRE5U1306911,HIDALGO,Tizayuca
PRE671102711,GUANAJUATO,Salamanca
PRE671307612,HIDALGO,Atitalaquia
PRE671307612,HIDALGO,Tula de Allende
PRE671900911,NUEVO LEON,Cadereyta Jimenez
PRE672007911,OAXACA,Salina Cruz
PRE672007912,OAXACA,Salina Cruz
PRE672107111,PUEBLA,Huauchinango
PRE672800911,TAMAULIPAS,Ciudad Madero
PRE673003911,VERACRUZ,Coatzacoalcos
PRE673010811,VERACRUZ,Minatitlan
PRE673201711,ZACATECAS,Guadalupe
PRE6E1406611,JALISCO,Poncitlan
PRE751901011,NUEVO LEON,Carmen
PRE751901011,Nuevo León,El Carmen
PRE7J1407011,JALISCO,El Salto
PREB80200211,BAJA CALIFORNIA,Mexicali
PREBM0803211,CHIHUAHUA,Hidalgo del Parral
PREBM2601811,SONORA,Cajeme
PREBM2604211,SONORA,Navojoa
PREBM2604311,SONORA,Nogales
PREEA1406611,JALISCO,Poncitlan
PREEA1407011,JALISCO,El Salto
PREEA3019311,VERACRUZ,Veracruz
PREKE0900511,DISTRITO FEDERAL,Gustavo A. Madero
PRELY1410111,JALISCO,Tonala
PREM62300511,QUINTANA ROO,Benito Juarez
PREM90100111,AGUASCALIENTES,Aguascalientes
PREM90100112,AGUASCALIENTES,Aguascalientes
PREM90200111,BAJA CALIFORNIA,Ensenada
PREM90200211,BAJA CALIFORNIA,Mexicali
PREM90200511,BAJA CALIFORNIA,Playas de Rosarito
PREM90300311,BAJA CALIFORNIA SUR,La Paz
PREM90400211,CAMPECHE,Campeche
PREM90501811,COAHUILA,Monclova
PREM90502811,COAHUILA,Sabinas
PREM90503011,COAHUILA,Saltillo
PREM90600211,COLIMA,Colima
PREM90600712,COLIMA,Manzanillo
PREM90600713,COLIMA,Manzanillo
PREM90600722,COLIMA,Manzanillo
PREM90600723,COLIMA,Manzanillo
PREM90708911,CHIAPAS,Tapachula
PREM90710111,CHIAPAS,Tuxtla Gutierrez
PREM90801911,CHIHUAHUA,Chihuahua
PREM90803711,CHIHUAHUA,Juarez
PREM90900612,DISTRITO FEDERAL,Iztacalco
PREM90901011,DISTRITO FEDERAL,Alvaro Obregon
PREM90901611,DISTRITO FEDERAL,Miguel Hidalgo
PREM90901612,DISTRITO FEDERAL,Miguel Hidalgo
PREM91000511,DURANGO,Durango
PREM91000712,DURANGO,Gomez Palacio
PREM91100711,GUANAJUATO,Celaya
PREM91101711,GUANAJUATO,Irapuato
PREM91102011,GUANAJUATO,Leon
PREM91102711,GUANAJUATO,Salamanca
PREM91200111,GUERRERO,Acapulco de Juarez
PREM91203511,GUERRERO,Iguala de la Independencia
PREM91304811,HIDALGO,Pachuca de Soto
PREM91304821,HIDALGO,Pachuca de Soto
PREM91307611,HIDALGO,Tula de Allende
PREM91412011,JALISCO,El Salto
PREM91412011,JALISCO,Zapopan
PREM91412012,JALISCO,Zapopan
PREM91510431,MEXICO,Tlalnepantla de Baz
PREM91510611,MEXICO,Toluca
PREM91605211,MICHOACAN,Lazaro Cardenas
PREM91605212,MICHOACAN,Lazaro Cardenas
PREM91608811,MICHOACAN,Morelia
PREM91610211,MICHOACAN,Uruapan
PREM91610811,MICHOACAN,Zamora
PREM91700611,MORELOS,Ayala
PREM91700611,MORELOS,Cuautla
PREM91700711,MORELOS,Cuernavaca
PREM91801711,NAYARIT,Tepic
PREM91900912,NUEVO LEON,Cadereyta Jimenez
PREM91904811,NUEVO LEON,Santa Catarina
PREM92007911,OAXACA,Salina Cruz
PREM92007912,OAXACA,Salina Cruz
PREM92040911,OAXACA,Santa Maria del Tule
PREM92111411,PUEBLA,Puebla
PREM92114911,PUEBLA,Santiago Miahuatlan
PREM92201411,QUERETARO,Queretaro
PREM92401312,SAN LUIS POTOSI,Ciudad Valles
PREM92402011,SAN LUIS POTOSI,Matehuala
PREM92402813,SAN LUIS POTOSI,San Luis Potosi
PREM92500111,SINALOA,Ahome
PREM92500112,SINALOA,Ahome
PREM92500611,SINALOA,Culiacan
PREM92501211,SINALOA,Mazatlan
PREM92501212,SINALOA,Mazatlan
PREM92501511,SINALOA,Salvador Alvarado
PREM92602911,SONORA,Guaymas
PREM92603011,SONORA,Hermosillo
PREM92603611,SONORA,Magdalena
PREM92603612,SINALOA,Ahome
PREM92700411,TABASCO,Centro
PREM92802111,TAMAULIPAS,El Mante
PREM92802711,TAMAULIPAS,Nuevo Laredo
PREM92803221,TAMAULIPAS,Reynosa
PREM92804111,TAMAULIPAS,Victoria
PREM93003911,VERACRUZ,Coatzacoalcos
PREM93003912,VERACRUZ,Coatzacoalcos
PREM93008511,VERACRUZ,Ixtaczoquitlan
PREM93008511,VERACRUZ,Orizaba
PREM93008711,VERACRUZ,Xalapa
PREM93010811,VERACRUZ,Minatitlan
PREM93012811,VERACRUZ,Perote
PREM93013111,VERACRUZ,Poza Rica de Hidalgo
PREM93017411,VERACRUZ,Tierra Blanca
PREM93018911,VERACRUZ,Tuxpam
PREM93019311,VERACRUZ,Veracruz
PREM93019312,VERACRUZ,Veracruz
PREM93019313,VERACRUZ,Veracruz
PREM93105911,YUCATAN,Progreso
PREM93110111,YUCATAN,Merida
PREMH0900511,DISTRITO FEDERAL,Gustavo A. Madero
PREMH1903311,NUEVO LEON,Linares
PREMH2800911,TAMAULIPAS,Ciudad Madero
PREMH2801911,TAMAULIPAS,Llera
PREMH2804111,TAMAULIPAS,Victoria
PREMH3019311,VERACRUZ,Medellin
PREMH3019311,VERACRUZ,Veracruz
PREMH3019311,Veracruz de Ignacio de la Llave,Veracruz
PREN41102711,GUANAJUATO,Salamanca
PREN42602911,SONORA,Guaymas
PREN43002812,VERACRUZ,Tuxpam
PREN43010811,VERACRUZ,Minatitlan
PREN43013111,VERACRUZ,Poza Rica de Hidalgo
PREN43013121,VERACRUZ,Poza Rica de Hidalgo
PREN43013121,Veracruz de Ignacio de la Llave,Poza Rica de Hidalgo
PREN43018911,VERACRUZ,Tuxpam
PREN80200511,BAJA CALIFORNIA,Playas de Rosarito
PREN81904811,NUEVO LEON,Santa Catarina
PREN82007912,OAXACA,Salina Cruz
PREN82800911,TAMAULIPAS,Ciudad Madero
PREN83011514,VERACRUZ,Nogales
PREN83011514,VERACRUZ,Xalapa
PREN83011514,Veracruz de Ignacio de la Llave,Xalapa
PREQX0400211,CAMPECHE,Campeche
PRERP0600711,COLIMA,Manzanillo
PRERP2602911,SONORA,Guaymas
PRERP3010811,VERACRUZ,Minatitlan
PRFML2803211,TAMAULIPAS,Reynosa
PRH1403900553,JALISCO,Guadalajara
PRH1503300091,MEXICO,Ecatepec de Morelos
PRH1503300091,México,Ecatepec de Morelos
PRH1503300333,MEXICO,Ecatepec de Morelos
PRH5Q1503311,MEXICO,Ecatepec de Morelos
PRH5Q1503311,México,Ecatepec de Morelos
PRI1404700010,JALISCO,Jamay
PRI1404700010,Jalisco,Jamay
PRI1405300097,JALISCO,Lagos de Moreno
PRI1405300097,Jalisco,Lagos de Moreno
PRI1409700462,JALISCO,Tlajomulco de Zuniga
PRI1409700462,Jalisco,Tlajomulco de Zúñiga
PRI1510601288,MEXICO,Toluca
PRI1510601288,México,Toluca
PRI2402800897,SAN LUIS POTOSI,San Luis Potosi
PRI2402800897,San Luis Potosí,San Luis Potosí
PRI2A1506211,MEXICO,Ocoyoacac
PRI5U1409811,JALISCO,Tlaquepaque
PRI7T3019311,VERACRUZ,Veracruz
PRI8L1506211,MEXICO,Ocoyoacac
PRIMB1100711,GUANAJUATO,Celaya
PRM6T0502711,COAHUILA,Ramos Arizpe
PRM6T1510411,MEXICO,Tlalnepantla de Baz
PRMQF0503011,COAHUILA,Saltillo
PRMQF0503011,Coahuila de Zaragoza,Saltillo
PRO0200400438,BAJA CALIFORNIA,Tijuana
PRO1510600289,MEXICO,Toluca
PRO1510600722,MEXICO,Toluca
PRO1904800175,NUEVO LEON,Santa Catarina
PRO2300500445,QUINTANA ROO,Benito Juarez
PRO2402800457,SAN LUIS POTOSI,San Luis Potosi
PRO2A1512111,MEXICO,Cuautitlan Izcalli
PRO3003900134,VERACRUZ,Coatzacoalcos
PRO3003900134,Veracruz de Ignacio de la Llave,Coatzacoalcos
PRO3004800053,VERACRUZ,Cosoleacaque
PRO3004800053,Veracruz de Ignacio de la Llave,Cosoleacaque
PRO361510611,MEXICO,Toluca
PRO361512111,MEXICO,Cuautitlan
PRO361512111,MEXICO,Cuautitlan Izcalli
PRO5T0900211,Ciudad de México,Azcapotzalco
PRO5T0900211,DISTRITO FEDERAL,Azcapotzalco
PRO5T0900311,DISTRITO FEDERAL,Coyoacan
PRO5T0900611,DISTRITO FEDERAL,Iztacalco
PRO5T0900711,DISTRITO FEDERAL,Iztapalapa
PRO5T0901412,DISTRITO FEDERAL,Benito Juarez
PRO5T0901432,DISTRITO FEDERAL,Benito Juarez
PRO5T1508811,MEXICO,Tenancingo
PRO5T1508811,México,Tenancingo
PRO5V0901311,Ciudad de México,Xochimilco
PRO5V0901311,DISTRITO FEDERAL,Xochimilco
PRO5X1510411,MEXICO,Tlalnepantla de Baz
PRO5X1510412,MEXICO,Tlalnepantla de Baz
PRO6A1904811,NUEVO LEON,Santa Catarina
PRO830900611,Ciudad de México,Iztacalco
PRO830900611,DISTRITO FEDERAL,Iztacalco
PRO8A1510611,MEXICO,Toluca
PRO8A1510611,México,Toluca
PRO8T1900611,NUEVO LEON,Apodaca
PRO9M1903911,NUEVO LEON,Carmen
PROEA0900211,DISTRITO FEDERAL,Azcapotzalco
PROEA0900311,DISTRITO FEDERAL,Coyoacan
PROEA0901411,DISTRITO FEDERAL,Benito Juarez
PROEA0901421,DISTRITO FEDERAL,Benito Juarez
PROEA0901431,DISTRITO FEDERAL,Benito Juarez
PROMB1509111,MEXICO,Teoloyucan
PROMB1509111,México,Teoloyucan
PROMB1901811,NUEVO LEON,Garcia
PROMB2201111,QUERETARO,El Marques
PROMB2201111,Querétaro,El Marqués
PROMB3012611,VERACRUZ,Paso de Ovejas
PROMP1510611,MEXICO,Toluca
PRON60901011,DISTRITO FEDERAL,Alvaro Obregon
PRS5Q1605311,MICHOACAN,Morelia
PRS5Q1605311,Michoacán de Ocampo,Morelia
PSA5U1510411,MEXICO,Tlalnepantla de Baz
PSE1I1501211,MEXICO,Atizapan de Zaragoza
PSEEA1501311,MEXICO,Atizapan de Zaragoza
PSF5U1103111,GUANAJUATO,San Francisco del Rincon
PSI1510601156,MEXICO,Toluca
PSI5T0901211,Ciudad de México,Tlalpan
PSI5T0901211,DISTRITO FEDERAL,Tlalpan
PSIZA1501311,MEXICO,Atizapan de Zaragoza
PSL582803211,TAMAULIPAS,Reynosa
PSL6E1102011,GUANAJUATO,Leon
PSL6E1102011,Guanajuato,León
PSLRP1102011,GUANAJUATO,Leon
PSM301401311,JALISCO,Atotonilco el Alto
PSM301401312,JALISCO,Atotonilco el Alto
PSM301401312,Jalisco,Atotonilco el Alto
PSM6D1510411,MEXICO,Tlalnepantla de Baz
PSO5U1503311,MEXICO,Ecatepec de Morelos
PSO7X2802211,TAMAULIPAS,Matamoros
PSO8Z0200411,BAJA CALIFORNIA,Tijuana
PSO8Z0200411,Baja California,Tijuana
PSP2107400059,PUEBLA,Huejotzingo
PSP2107400059,Puebla,Huejotzingo
PSP8A0200411,BAJA CALIFORNIA,Tijuana
PSWMV1512111,MEXICO,Cuautitlan Izcalli
PSWMV1512111,México,Cuautitlán Izcalli
PSWRP1512111,MEXICO,Cuautitlan Izcalli
PSY912802211,TAMAULIPAS,Matamoros
PSY912802211,Tamaulipas,Matamoros
PSY952802211,TAMAULIPAS,Matamoros
PTA640600911,COLIMA,Tecoman
PTA640600911,Colima,Tecomán
PTAMB2800311,TAMAULIPAS,Altamira
PTASH0300311,BAJA CALIFORNIA SUR,La Paz
PTC3B0300311,BAJA CALIFORNIA SUR,La Paz
PTE1412000571,JALISCO,Zapopan
PTE1412000571,Jalisco,Zapopan
PTE1505100114,MEXICO,Lerma
PTE1505100114,México,Lerma
PTE1901200007,NUEVO LEON,Cienega de Flores
PTE3F0200211,BAJA CALIFORNIA,Mexicali
PTE3F0200211,Baja California,Mexicali
PTE461101711,GUANAJUATO,Irapuato
PTE582802211,TAMAULIPAS,Matamoros
PTE582802213,TAMAULIPAS,Matamoros
PTE582802214,TAMAULIPAS,Matamoros
PTE5U1510411,MEXICO,Tlalnepantla de Baz
PTE7X0803711,CHIHUAHUA,Juarez
PTE9M1505111,MEXICO,Lerma
PTEEQ0200411,BAJA CALIFORNIA,Tijuana
PTEMD1900611,NUEVO LEON,Apodaca
PTI0707400029,CHIAPAS,Reforma
PTI0707400029,Chiapas,Reforma
PTI1102700059,GUANAJUATO,Salamanca
PTI1102700059,Guanajuato,Salamanca
PTI1307600040,HIDALGO,Atitalaquia
PTI1307600040,Hidalgo,Atitalaquia
PTI1307600077,HIDALGO,Tula de Allende
PTI1900900040,NUEVO LEON,Cadereyta Jimenez
PTI1900900040,Nuevo León,Cadereyta Jiménez
PTI2007900027,OAXACA,Salina Cruz
PTI2113200020,PUEBLA,San Martin Texmelucan
PTI2113200020,Puebla,San Martín Texmelucan
PTI2700400511,TABASCO,Centro
PTI2700800037,TABASCO,Huimanguillo
PTI2701200040,TABASCO,Macuspana
PTI2800900063,TAMAULIPAS,Ciudad Madero
PTI2800900063,Tamaulipas,Ciudad Madero
PTI2800900064,TAMAULIPAS,Ciudad Madero
PTI2800900064,Tamaulipas,Ciudad Madero
PTI2803200252,TAMAULIPAS,Reynosa
PTI2803200259,TAMAULIPAS,Reynosa
PTI3003900182,VERACRUZ,Coatzacoalcos
PTI3003900182,Veracruz de Ignacio de la Llave,Coatzacoalcos
PTI3003900340,VERACRUZ,Coatzacoalcos
PTI3003900340,Veracruz de Ignacio de la Llave,Coatzacoalcos
PTI3003900380,VERACRUZ,Coatzacoalcos
PTI3003900380,Veracruz de Ignacio de la Llave,Coatzacoalcos
PTI3004800070,VERACRUZ,Cosoleacaque
PTI3004800070,Veracruz de Ignacio de la Llave,Cosoleacaque
PTI3004900017,VERACRUZ,Cotaxtla
PTI3004900017,Veracruz de Ignacio de la Llave,Cotaxtla
PTI3010800089,VERACRUZ,Minatitlan
PTI3010800089,Veracruz de Ignacio de la Llave,Minatitlán
PTI3013100117,VERACRUZ,Poza Rica de Hidalgo
PTI3109400002,Yucatán,Tixmehuac
PTI5J1701111,MORELOS,Jiutepec
PTM0706500007,CHIAPAS,Palenque
PTM0706500007,Chiapas,Palenque
PTM2402800325,SAN LUIS POTOSI,San Luis Potosi
PTM2402800325,San Luis Potosí,San Luis Potosí
PTMBF0706511,CHIAPAS,Palenque
PTMMA2201612,QUERETARO,San Juan del Rio
PTULQ1307621,HIDALGO,Tula de Allende
PTZ8A0803711,CHIHUAHUA,Juarez
PUL561503911,MEXICO,Ixtapaluca
PUL561503911,México,Ixtapaluca
PUM5T0200211,BAJA CALIFORNIA,Mexicali
PUM5T0200211,Baja California,Mexicali
PVA5Q1412011,JALISCO,Zapopan
PVAAY2300511,QUINTANA ROO,Benito Juarez
PVE563011811,VERACRUZ,Orizaba
PVGKE2401311,SAN LUIS POTOSI,Ciudad Valles
PVGKE2802111,TAMAULIPAS,El Mante
