_id,latitudnorte,longitudoeste
65be16a76925a840ab8f48a2,"20°12'46""","103°59'20"""
65be16a76925a840ab8f48a3,"20°21'7""","102°46'12"""
65be16a76925a840ab8f48a4,"31°25'36""","106°27'47"""
65be16a76925a840ab8f48a5,"31°28'43""","106°25'27"""
65be16a76925a840ab8f48a6,"28°41'12""","106°5'14"""
65be16a76925a840ab8f48a7,"18°5'8""","94°22'4"""
65be16a76925a840ab8f48a8,"18°6'2""","94°23'0"""
65be16a76925a840ab8f48a9,"31°28'8""","0.106°28'48"""
65be16a76925a840ab8f48aa,"19°29'3""","98°03'02"""
65be16a76925a840ab8f48ab,"18°35'67""","97°30'0"""
65be16a76925a840ab8f48ac,"19°38'29.49""","99°10'48.58"""
65be16a76925a840ab8f48ad,"18°36'55""","0.97°32'32"""
65be16a76925a840ab8f48ae,"20°31'12""","100°52'36"""
65be16a76925a840ab8f48af,"25°43'43.67""","100°15'01.75"""
65be16a76925a840ab8f48b0,"25°26'27""","100°53'32"""
65be16a76925a840ab8f48b2,"25°45'50.09""","100°12'29.42"""
65be16a76925a840ab8f48b5,"19°10'25""","99°28'30"""
65be16a76925a840ab8f48b7,"-99°18'18""","19°8'41"""
65be16a76925a840ab8f48ba,"-99°9'43""","19°31'28"""
65be16a76925a840ab8f48bb,"-99°9'32""","19°31'17"""
65be16a76925a840ab8f48bc,"25°43'57.16""","100°31'49.67"""
65be16a76925a840ab8f48be,"20°39'55""","100°14'17"""
65be16a76925a840ab8f48c0,"25°42'22.52""","100°16'9.66"""
65be16a76925a840ab8f48c2,"19°17'16.48""","99°38'48.35"""
65be16a76925a840ab8f48c3,"19°3'4""","100°4'23"""
65be16a76925a840ab8f48c5,"25°30'16""","100°58'30"""
65be16a76925a840ab8f48c6,"20°56'38""","0.101°24'22"""
65be16a76925a840ab8f48c7,"25°46'55.95""","100°08'11.96"""
65be16a76925a840ab8f48c8,"20°35'0""","103°26'20"""
65be16a76925a840ab8f48c9,"19°32'12""","99°11'4"""
65be16a76925a840ab8f48ca,"23°19'44""","-103°0'2"""
65be16a76925a840ab8f48cb,"21°40'0""","100°36'0"""
65be16a76925a840ab8f48cc,"22°6'57""","100°54'53"""
65be16a76925a840ab8f48cd,"22°24'51""","-97°53'9"""
65be16a76925a840ab8f48cf,"19°5'7""","-98°9'46"""
65be16a76925a840ab8f48d0,"22°24'39""","97°53'41"""
65be16a76925a840ab8f48d1,"19°5'0""","98°11'00"""
65be16a76925a840ab8f48d2,"22°7'1""","100°54'41"""
65be16a76925a840ab8f48d3,"19°18'25""","0.99°31'59"""
65be16a76925a840ab8f48d4,"17°59'40""","-92°55'55"""
65be16a76925a840ab8f48d7,"26°1'5""","98°28'39"""
65be16a76925a840ab8f48d8,"25°53'22.45""","100°13'25.74"""
65be16a76925a840ab8f48da,"19°10'35""","97°10'1"""
65be16a76925a840ab8f48dc,"19°38'24""","99°10'59"""
65be16a76925a840ab8f48dd,"19°17'13.59""","99°37'47.63"""
65be16a76925a840ab8f48de,"20°32'32""","101°05'57"""
65be16a76925a840ab8f48e1,"19°38'29.39""","99°10'48.55"""
65be16a76925a840ab8f48e2,"47°1'0""","57°22'37"""
65be16a76925a840ab8f48e5,"20°39'24""","-103°21'49"""
65be16a76925a840ab8f48e6,"20°30'6""","103°15'2"""
65be16a76925a840ab8f48e7,"19°30'13""","0.99°5'32"""
65be16a76925a840ab8f48e8,"20°34'21""","-103°12'5"""
65be16a76925a840ab8f48e9,"31°39'42""","-106°21'15"""
65be16a76925a840ab8f48ec,"100°52'33""","22°2'21"""
65be16a76925a840ab8f48ed,"31°42'5""","-106°27'10"""
65be16a76925a840ab8f48ee,"98°8'53""","19°25'38"""
65be16a76925a840ab8f48ef,"25º44'04.52""","100º12'36.44"""
65be16a76925a840ab8f48f0,"18°54'43""","99°10'53"""
65be16a76925a840ab8f48f3,"20°35'59""","100°23'05"""
65be16a76925a840ab8f48f4,"19°2'58""","-98°13'13"""
65be16a76925a840ab8f48f8,"19°7'0""","89°10'28"""
65be16a76925a840ab8f48f9,"20°38'48""","-105°14'17"""
65be16a76925a840ab8f48fa,"19°10'39""","98°18'22"""
65be16a76925a840ab8f48fb,"25º43'19""","100º18'11.3"""
65be16a76925a840ab8f48fc,"25º44'32.25""","100º14'13.6"""
65be16a76925a840ab8f48fd,"20°55'48""","0.89°40'52"""
65be16a76925a840ab8f48fe,"20°35'40""","0.103°18'54"""
65be16a76925a840ab8f4900,"18°3'9""","96°9'8"""
65be16a76925a840ab8f4901,"21°50'0""","99°23'0"""
65be16a76925a840ab8f4902,"20°30'58""","100°51'33"""
65be16a76925a840ab8f4904,"24°15'22""","99°26'7"""
65be16a76925a840ab8f4905,"19°29'33""","99°9'59"""
65be16a76925a840ab8f4906,"24°1'1""","104°23'35"""
65be16a76925a840ab8f4907,"25°41'54.47""","100°28'7.84"""
65be16a76925a840ab8f4909,"20°15'50""","0.99°10'54"""
65be16a76925a840ab8f490b,"18°7'52""","94°22'17"""
65be16a76925a840ab8f490c,"19°3'43""","98°09'56"""
65be16a76925a840ab8f490d,"32°23'16""","0.117°3'31"""
65be16a76925a840ab8f490e,"25º41'32""","100º19'08"""
65be16a76925a840ab8f490f,"25º43'03.82""","100º05'51.32"""
65be16a76925a840ab8f4911,"20°31'55""","100°10'5"""
65be16a76925a840ab8f4912,"19°43'35""","101°08'40"""
65be16a76925a840ab8f4913,"26°2'40""","98°22'0"""
65be16a76925a840ab8f4915,"21°57'16.86""","102°21'17.66"""
65be16a76925a840ab8f4916,"20°58'45""","100°25'22"""
65be16a76925a840ab8f4917,"18°7'39""","94°23'46"""
65be16a76925a840ab8f4918,"31°52'52""","116°37'10"""
65be16a76925a840ab8f4919,"32°28'29""","116°44'69"""
65be16a76925a840ab8f491b,"16°43'50""","-92°39'35"""
65be16a76925a840ab8f491e,"20°35'50""","100°15'01"""
65be16a76925a840ab8f4922,"31°8'17""","106°0'23"""
65be16a76925a840ab8f4924,"25º40'44.81""","100º26'38.94"""
65be16a76925a840ab8f4925,"25º40'26""","100º25'05"""
65be16a76925a840ab8f4929,"19°39'0""","99°10'0"""
65be16a76925a840ab8f492a,"18°25'23""","97°24'53"""
65be16a76925a840ab8f492c,"19°11'0""","99°28'0"""
65be16a76925a840ab8f4930,"31°45'6""","106°25'56"""
65be16a76925a840ab8f4931,"20°29'50""","103°13'35"""
65be16a76925a840ab8f4932,"-100°18'20""","25°43'36"""
65be16a76925a840ab8f4934,"28°37'42""","0.105°44'36"""
65be16a76925a840ab8f4935,"22°10'9""","101°2'10"""
65be16a76925a840ab8f4938,"20°45'10""","99°0'20"""
65be16a76925a840ab8f4939,"31°40'0""","106°30'60"""
65be16a76925a840ab8f493a,"17°44'1""","91°46'14"""
65be16a76925a840ab8f493b,"18°8'2""","92°57'57"""
65be16a76925a840ab8f493c,"18°0'46""","92°54'54"""
65be16a76925a840ab8f493d,"17°28'6""","-91°25'35"""
65be16a76925a840ab8f493e,"19°38'36""","103°26'07"""
65be16a76925a840ab8f493f,"32°32'58""","116°39'55"""
65be16a76925a840ab8f4940,"20°33'24""","99°42'52"""
65be16a76925a840ab8f4942,"19°6'43""","-98°15'50"""
65be16a76925a840ab8f4943,"22°0'58""","99°2'53"""
65be16a76925a840ab8f4944,"25°54'5""","97°30'0"""
65be16a76925a840ab8f4945,"18°51'45""","96°53'27"""
65be16a76925a840ab8f4947,"19°25'30""","102°01'00"""
65be16a76925a840ab8f4948,"25°32'26""","100°57'2"""
65be16a76925a840ab8f494a,"20°29'47""","-103°13'56"""
65be16a76925a840ab8f494b,"20°38'18""","-103°22'10"""
65be16a76925a840ab8f494c,"20°48'25""","103°27'40"""
65be16a76925a840ab8f494d,"-98°2'58""","19°3'5"""
65be16a76925a840ab8f494e,"22°7'30""","100°55'16"""
65be16a76925a840ab8f4950,"18°6'6""","94°23'26"""
65be16a76925a840ab8f4951,"25°40'0""","-100°20'0"""
65be16a76925a840ab8f4952,"19°23'5""","98°3'0"""
65be16a76925a840ab8f4953,"19°6'40""","98°15'29"""
65be16a76925a840ab8f4954,"25º22'0.2""","100º12'20.17"""
65be16a76925a840ab8f4956,"32°39'46""","-115°27'4"""
65be16a76925a840ab8f4957,"22°31'87""","99°19'96"""
65be16a76925a840ab8f4958,"19°3'39""","-98°9'31"""
65be16a76925a840ab8f4959,"25°52'38.80""","100°13'24.01"""
65be16a76925a840ab8f495a,"20°36'28""","0.1°24'32"""
65be16a76925a840ab8f495b,"18°58'15""","99°12'9"""
65be16a76925a840ab8f495c,"27°26'37""","-99°33'24"""
65be16a76925a840ab8f495f,"18°2'54""","94°35'41"""
65be16a76925a840ab8f4961,"19°12'20""","98°25'08"""
65be16a76925a840ab8f4962,"20°38'36""","-103°20'41"""
65be16a76925a840ab8f4964,"20°40'28""","-103°24'28"""
65be16a76925a840ab8f4965,"20°33'59""","100°24'14"""
65be16a76925a840ab8f4967,"98°23'43""","98°39'27"""
65be16a76925a840ab8f496b,"20°22'31""","99°58'42"""
65be16a76925a840ab8f496f,"19°32'0""","99°11'39"""
65be16a76925a840ab8f4970,"26°1'58""","-98°13'9"""
65be16a76925a840ab8f4971,"20°44'49""","100°26'33"""
65be16a76925a840ab8f4972,"19°33'41""","-99°12'2"""
65be16a76925a840ab8f4973,"19°13'5""","98°24'26"""
65be16a76925a840ab8f4975,"19°45'30""","98°35'30"""
65be16a76925a840ab8f4977,"23°45'59""","-99°9'42"""
65be16a76925a840ab8f4978,"17°33'5""","99°31'2"""
65be16a76925a840ab8f4979,"19°1'38""","98°17'8"""
65be16a76925a840ab8f497b,"25º40'27""","100º05'45"""
65be16a76925a840ab8f497d,"26°1'14""","0.98°13'5"""
65be16a76925a840ab8f497e,"-98°4'46""","19°27'37"""
65be16a76925a840ab8f497f,"27°29'3""","-99°31'32"""
65be16a76925a840ab8f4980,"19°17'51""","99°32'14"""
65be16a76925a840ab8f4982,"19°18'5""","-99°3'20"""
65be16a76925a840ab8f4986,"29°7'33""","111°0'1"""
65be16a76925a840ab8f4988,"20°38'11""","-103°19'44"""
65be16a76925a840ab8f4989,"22°4'27""","100°53'51"""
65be16a76925a840ab8f498a,"20°25'37""","100°43'25"""
65be16a76925a840ab8f498d,"26°0'59""","-98°13'15"""
65be16a76925a840ab8f498e,"26°0'55""","-98°13'1"""
65be16a76925a840ab8f4991,"28°40'20""","106°05'48"""
65be16a76925a840ab8f4994,"28°38'54""","-106°7'21"""
65be16a76925a840ab8f4995,"28°40'18""","-106°5'53"""
65be16a76925a840ab8f4996,"19°37'0""","99°11'0"""
65be16a76925a840ab8f4999,"19°49'35""","98°56'24"""
65be16a76925a840ab8f499a,"19°25'0""","0°0'0"""
65be16a76925a840ab8f499b,"20°40'32""","103°23'9"""
65be16a76925a840ab8f499d,"25°53'7""","-97°32'38"""
65be16a76925a840ab8f499e,"32°32'32""","116°40'25"""
65be16a76925a840ab8f49a1,"19°21'35""","99°17'43"""
65be16a76925a840ab8f49a2,"19°3'14""","98°12'8"""
65be16a76925a840ab8f49a6,"19°29'9""","-99°9'45"""
65be16a76925a840ab8f49a7,"19°30'47""","99°15'51"""
65be16a76925a840ab8f49ab,"19°13'29""","-99°3'36"""
65be16a76925a840ab8f49ac,"19°22'45""","99°20'52"""
65be16a76925a840ab8f49ad,"19°24'27""","101°38'5"""
65be16a76925a840ab8f49ae,"25°36'13""","0.103°26'46"""
65be16a76925a840ab8f49b1,"0°0'0""","0°0'0"""
65be16a76925a840ab8f49b2,"19°4'42""","98°8'43"""
65be16a76925a840ab8f49b3,"19°23'46""","-99°8'11"""
65be16a76925a840ab8f49b6,"20°34'15""","-100°47'5"""
65be16a76925a840ab8f49b8,"20°37'30""","103°20'15"""
65be16a76925a840ab8f49b9,"19°30'0""","99°7'0"""
65be16a76925a840ab8f49bb,"27°52'44""","110°52'9"""
65be16a76925a840ab8f49bc,"27°30'6""","-99°33'24"""
65be16a76925a840ab8f49c1,"19°14'36.04""","103°43'29.10"""
65be16a76925a840ab8f49c2,"20°32'58""","0.102°48'21"""
65be16a76925a840ab8f49c3,"24°4'7""","-104°36'28"""
65be16a76925a840ab8f49c4,"24°3'56""","-104°36'30"""
65be16a76925a840ab8f49c5,"24°3'58""","-104°36'33"""
65be16a76925a840ab8f49c6,"25°30'58""","100°57'46"""
65be16a76925a840ab8f49c8,"19°24'59""","-99°4'3"""
65be16a76925a840ab8f49ca,"19°47'40""","99°4'26"""
65be16a76925a840ab8f49cb,"20°58'4""","98°44'37"""
65be16a76925a840ab8f49cd,"260°19'20""","280°50'2"""
65be16a76925a840ab8f49cf,"24°33'11""","105°53'6"""
65be16a76925a840ab8f49d2,"31°14'14""","0.107°35'21"""
65be16a76925a840ab8f49d3,"20°38'58""","103°20'25"""
65be16a76925a840ab8f49d4,"18°39'7""","99°31'37"""
65be16a76925a840ab8f49d5,"28°31'59""","100°41'21"""
65be16a76925a840ab8f49d6,"28°30'0""","100°40'0"""
65be16a76925a840ab8f49d7,"28°28'37""","100°38'23"""
65be16a76925a840ab8f49d8,"28°29'23""","100°40'13"""
65be16a76925a840ab8f49d9,"21°1'41""","101°15'38"""
65be16a76925a840ab8f49db,"21°57'0""","102°17'12"""
65be16a76925a840ab8f49dd,"19°21'19""","-99°7'48"""
65be16a76925a840ab8f49e3,"25°40'26.37""","100°26'23.80"""
65be16a76925a840ab8f49e4,"25°45'01.31""","100°12'08.22"""
65be16a76925a840ab8f49e5,"19°24'1""","-98°4'44"""
65be16a76925a840ab8f49e8,"20°37'43""","-103°20'8"""
65be16a76925a840ab8f49e9,"21°0'0""","100°23'50"""
65be16a76925a840ab8f49ea,"26°1'45""","98°23'45"""
65be16a76925a840ab8f49eb,"19°20'44""","99°4'36"""
65be16a76925a840ab8f49ec,"19°40'50""","99°12'25"""
65be16a76925a840ab8f49ed,"23°12'53""","106°22'47"""
65be16a76925a840ab8f49f0,"25°28'45""","0.103°21'13"""
65be16a76925a840ab8f49f1,"19°55'42""","99°20'21"""
65be16a76925a840ab8f49f3,"21°19'29""","101°55'18"""
65be16a76925a840ab8f49f4,"19°39'0""","99°10'00"""
65be16a76925a840ab8f49f6,"19°19'24""","99°4'52"""
65be16a76925a840ab8f49f7,"25°2'0""","106°19'0"""
65be16a76925a840ab8f49f9,"19°31'16""","-99°12'35"""
65be16a76925a840ab8f49fb,"27°56'56""","101°21'54"""
65be16a76925a840ab8f49fc,"19°15'53""","98°54'05"""
65be16a76925a840ab8f49fd,"27°56'56""","101°21'54"""
65be16a76925a840ab8f49fe,"27°39'13""","101°20'14"""
65be16a76925a840ab8f49ff,"27°53'47""","101°17'27"""
65be16a76925a840ab8f4a05,"27°50'9""","101°33'38"""
65be16a76925a840ab8f4a06,"28°2'57""","103°46'3"""
65be16a76925a840ab8f4a07,"28°18'19""","104°33'22"""
65be16a76925a840ab8f4a08,"29°21'32""","111°22'5"""
65be16a76925a840ab8f4a09,"19°17'30""","-99°32'54"""
65be16a76925a840ab8f4a0a,"20°30'20""","103°15'5"""
65be16a76925a840ab8f4a0b,"20°36'9""","100°22'47"""
65be16a76925a840ab8f4a0c,"21°52'0""","102°22'0"""
65be16a76925a840ab8f4a0d,"19°29'47""","99°9'10"""
65be16a76925a840ab8f4a0e,"20°43'17""","99°58'30"""
65be16a76925a840ab8f4a0f,"19°40'42""","98°51'4"""
65be16a76925a840ab8f4a10,"20°40'13""","100°23'17"""
65be16a76925a840ab8f4a11,"31°9'2""","112°51'16"""
65be16a76925a840ab8f4a13,"22°23'0""","97°56'0"""
65be16a76925a840ab8f4a14,"20°58'55""","100°28'26"""
65be16a76925a840ab8f4a15,"18°41'0""","98°34'0"""
65be16a76925a840ab8f4a16,"25°41'58""","0.1°12'24"""
65be16a76925a840ab8f4a17,"26°2'46""","0.98°21'58"""
65be16a76925a840ab8f4a1a,"22°6'21""","-100°53'40"""
65be16a76925a840ab8f4a1b,"24°4'62""","104°40'35"""
65be16a76925a840ab8f4a1c,"19°33'51""","0.99°14'53"""
65be16a76925a840ab8f4a1d,"31°37'55""","-106°26'24"""
65be16a76925a840ab8f4a1e,"20°45'0""","103°40'0"""
65be16a76925a840ab8f4a1f,"19°2'30""","100°14'15"""
65be16a76925a840ab8f4a20,"27°56'47""","0.11°48'57"""
65be16a76925a840ab8f4a21,"27°56'40""","0.11°48'40"""
65be16a76925a840ab8f4a22,"27°56'46""","-110°48'47"""
65be16a76925a840ab8f4a23,"27°56'48""","-110°48'56"""
65be16a76925a840ab8f4a24,"27°56'48""","-110°48'52"""
65be16a76925a840ab8f4a25,"27°56'42""","0.11°48'45"""
65be16a76925a840ab8f4a26,"27°56'46""","-110°48'56"""
65be16a76925a840ab8f4a27,"27°56'50""","-110°48'54"""
65be16a76925a840ab8f4a28,"27°56'51""","-110°48'50"""
65be16a76925a840ab8f4a2a,"19°18'5""","-99°1'40"""
65be16a76925a840ab8f4a2b,"19°40'7""","-99°10'43"""
65be16a76925a840ab8f4a2d,"18°54'56""","99°11'05"""
65be16a76925a840ab8f4a30,"25°40'24""","-100°26'8"""
65be16a76925a840ab8f4a31,"19°29'43""","-99°9'43"""
65be16a76925a840ab8f4a33,"19°17'19""","-99°37'49"""
65be16a76925a840ab8f4a34,"19°22'49""","92°4'23"""
65be16a76925a840ab8f4a35,"19°38'34""","-99°9'55"""
65be16a76925a840ab8f4a36,"23°43'8""","0.99°5'36"""
65be16a76925a840ab8f4a38,"19°22'48""","-99°9'29"""
65be16a76925a840ab8f4a3a,"16°42'20""","0.93°0'10"""
65be16a76925a840ab8f4a3c,"25°40'5""","0.1°24'45"""
65be16a76925a840ab8f4a3d,"19°17'23""","0.99°32'2"""
65be16a76925a840ab8f4a3e,"26°3'2""","98°22'19"""
65be16a76925a840ab8f4a3f,"18°54'34""","0.99°10'20"""
65be16a76925a840ab8f4a41,"20°38'2""","103°21'16"""
65be16a76925a840ab8f4a42,"20°21'8""","-102°46'31"""
65be16a76925a840ab8f4a44,"18°42'27""","92°34'21"""
65be16a76925a840ab8f4a45,"19°34'34""","92°2'43"""
65be16a76925a840ab8f4a46,"22°57'26""","102°42'36"""
65be16a76925a840ab8f4a47,"18°43'19""","92°35'49"""
65be16a76925a840ab8f4a48,"19°25'0""","92°1'37"""
65be16a76925a840ab8f4a49,"20°1'15""","98°22'35"""
65be16a76925a840ab8f4a4a,"19°25'36""","92°19'42"""
65be16a76925a840ab8f4a4b,"25°15'40""","101°6'3"""
65be16a76925a840ab8f4a4c,"25°39'55.12""","100°16'27.86"""
65be16a76925a840ab8f4a4e,"18°0'0""","0.99°0'0"""
65be16a76925a840ab8f4a51,"19°21'30""","99°5'58"""
65be16a76925a840ab8f4a53,"19°27'36""","-99°10'18"""
65be16a76925a840ab8f4a54,"19°30'0""","99°5'0"""
65be16a76925a840ab8f4a55,"26°1'59""","-98°22'6"""
65be16a76925a840ab8f4a56,"19°44'45.14""","99°04'15.00"""
65be16a76925a840ab8f4a58,"19°12'34""","99°27'56"""
65be16a76925a840ab8f4a59,"20°55'52""","0.89°40'50"""
65be16a76925a840ab8f4a5a,"22°29'3""","97°51'45"""
65be16a76925a840ab8f4a5c,"19°59'33""","99°13'53"""
65be16a76925a840ab8f4a5d,"19°16'21""","98°24'60"""
65be16a76925a840ab8f4a5f,"20°32'31""","100°44'10"""
65be16a76925a840ab8f4a61,"20°55'38""","0.89°41'24"""
65be16a76925a840ab8f4a62,"19°40'0""","99°10'0"""
65be16a76925a840ab8f4a63,"25°29'18""","103°23'27"""
65be16a76925a840ab8f4a64,"19°18'31""","99°35'8"""
65be16a76925a840ab8f4a65,"0°0'0""","0°0'0"""
65be16a76925a840ab8f4a66,"26°1'03""","98°13'59"""
65be16a76925a840ab8f4a67,"17°59'50""","92°57'40"""
65be16a76925a840ab8f4a68,"19°22'00""","98°56'53.89"""
65be16a76925a840ab8f4a69,"25°52'36""","97°32'0"""
65be16a76925a840ab8f4a6b,"20°26'2""","103°18'7"""
65be16a76925a840ab8f4a6c,"18°5'28""","94°21'37"""
65be16a76925a840ab8f4a6d,"31°42'56""","-106°28'7"""
65be16a76925a840ab8f4a6e,"19°3'59""","98°9'35"""
65be16a76925a840ab8f4a6f,"28°38'12""","106°4'20"""
65be16a76925a840ab8f4a70,"20°23'6""","100°16'05"""
65be16a76925a840ab8f4a71,"19°28'19""","99°6'8"""
65be16a76925a840ab8f4a72,"19°4'43""","98°09'03"""
65be16a76925a840ab8f4a73,"31°16'48""","111°55'49"""
65be16a76925a840ab8f4a74,"18°0'17""","94°33'51"""
65be16a76925a840ab8f4a76,"25°43'39.05""","100°12'30.14"""
65be16a76925a840ab8f4a77,"19°23'22""","98°3'46"""
65be16a76925a840ab8f4a78,"32°27'44""","116°56'11"""
65be16a76925a840ab8f4a7b,"20°31'5""","0.1°51'11"""
65be16a76925a840ab8f4a7c,"26°0'0""","98°0'0"""
65be16a76925a840ab8f4a7d,"19°32'28""","99°3'7"""
65be16a76925a840ab8f4a7e,"20°29'23""","103°13'6"""
65be16a76925a840ab8f4a7f,"19°14'3""","90°15'1"""
65be16a76925a840ab8f4a80,"19°17'42""","92°11'59"""
65be16a76925a840ab8f4a81,"19°14'3""","90°15'1"""
65be16a76925a840ab8f4a82,"19°17'51""","92°10'10"""
65be16a76925a840ab8f4a83,"19°26'31""","92°2'2"""
65be16a76925a840ab8f4a84,"19°23'55""","92°2'23"""
65be16a76925a840ab8f4a85,"19°35'20""","92°11'59"""
65be16a76925a840ab8f4a86,"19°22'2""","92°0'16"""
65be16a76925a840ab8f4a87,"19°26'55""","92°5'1"""
65be16a76925a840ab8f4a88,"19°24'22""","92°12'37"""
65be16a76925a840ab8f4a89,"19°31'9""","92°11'19"""
65be16a76925a840ab8f4a8a,"20°57'54""","91°57'44"""
65be16a76925a840ab8f4a8b,"19°23'35""","92°2'24"""
65be16a76925a840ab8f4a8c,"19°26'24""","92°5'0"""
65be16a76925a840ab8f4a8d,"17°45'0""","92°50'0"""
65be16a76925a840ab8f4a8e,"17°45'18""","93°22'48"""
65be16a76925a840ab8f4a8f,"17°45'18""","93°22'48"""
65be16a76925a840ab8f4a90,"17°39'31""","93°21'43"""
65be16a76925a840ab8f4a91,"17°46'16""","92°54'51"""
65be16a76925a840ab8f4a92,"17°45'0""","92°50'0"""
65be16a76925a840ab8f4a93,"17°45'0""","92°50'0"""
65be16a76925a840ab8f4a94,"17°45'18""","93°22'48"""
65be16a76925a840ab8f4a95,"17°45'0""","92°50'0"""
65be16a76925a840ab8f4a96,"17°53'18""","93°10'39"""
65be16a76925a840ab8f4a97,"17°45'0""","92°50'0"""
65be16a76925a840ab8f4a98,"17°45'0""","92°50'0"""
65be16a76925a840ab8f4a99,"18°12'0""","94°1'0"""
65be16a76925a840ab8f4a9a,"18°12'0""","94°2'0"""
65be16a76925a840ab8f4a9b,"18°12'0""","94°2'0"""
65be16a76925a840ab8f4a9c,"18°15'30""","93°55'0"""
65be16a76925a840ab8f4a9d,"18°10'0""","94°1'0"""
65be16a76925a840ab8f4a9e,"18°12'10""","94°3'8"""
65be16a76925a840ab8f4a9f,"18°14'30""","93°55'10"""
65be16a76925a840ab8f4aa0,"18°11'49""","93°8'38"""
65be16a76925a840ab8f4aa1,"18°15'12""","93°29'42"""
65be16a76925a840ab8f4aa2,"18°5'4""","93°25'10"""
65be16a76925a840ab8f4aa3,"17°59'55""","93°17'38"""
65be16a76925a840ab8f4aa4,"18°23'17""","92°49'51"""
65be16a76925a840ab8f4aa5,"93°6'26""","17°25'0"""
65be16a76925a840ab8f4aa6,"17°5'0""","94°4'0"""
65be16a76925a840ab8f4aa7,"18°20'0""","93°26'0"""
65be16a76925a840ab8f4aa8,"18°22'57""","93°18'31"""
65be16a76925a840ab8f4aa9,"18°19'49""","93°24'56"""
65be16a76925a840ab8f4aaa,"18°0'6""","93°27'0"""
65be16a76925a840ab8f4aab,"18°0'6""","93°27'4"""
65be16a76925a840ab8f4aac,"18°7'5""","93°19'40"""
65be16a76925a840ab8f4aad,"10°3'53""","93°18'50"""
65be16a76925a840ab8f4aae,"17°59'45""","93°5'33"""
65be16a76925a840ab8f4aaf,"17°59'45""","93°5'33"""
65be16a76925a840ab8f4ab0,"18°4'0""","93°5'42"""
65be16a76925a840ab8f4ab1,"18°1'59""","93°3'17"""
65be16a76925a840ab8f4ab2,"18°3'53""","93°18'50"""
65be16a76925a840ab8f4ab3,"18°3'31""","93°5'48"""
65be16a76925a840ab8f4ab4,"18°3'18""","93°4'18"""
65be16a76925a840ab8f4ab5,"17°54'57""","93°15'55"""
65be16a76925a840ab8f4ab6,"18°12'8""","94°0'38"""
65be16a76925a840ab8f4ab7,"18°44'0""","97°29'0"""
65be16a76925a840ab8f4ab8,"18°1'1""","93°55'36"""
65be16a76925a840ab8f4ab9,"18°6'0""","93°58'0"""
65be16a76925a840ab8f4aba,"18°5'0""","94°1'0"""
65be16a76925a840ab8f4abb,"17°52'0""","93°30'0"""
65be16a76925a840ab8f4abc,"17°54'59""","93°15'55"""
65be16a76925a840ab8f4abd,"17°54'57""","93°23'14"""
65be16a76925a840ab8f4abe,"17°52'0""","93°30'0"""
65be16a76925a840ab8f4abf,"18°7'0""","94°2'0"""
65be16a76925a840ab8f4ac0,"18°1'54""","93°55'36"""
65be16a76925a840ab8f4ac1,"18°15'30""","94°55'0"""
65be16a76925a840ab8f4ac2,"18°13'30""","93°1'50"""
65be16a76925a840ab8f4ac3,"17°54'59""","93°15'55"""
65be16a76925a840ab8f4ac4,"18°4'23""","93°2'43"""
65be16a76925a840ab8f4ac5,"18°13'16""","92°15'24"""
65be16a76925a840ab8f4ac6,"18°25'24""","93°9'37"""
65be16a76925a840ab8f4ac7,"17°46'16""","92°54'51"""
65be16a76925a840ab8f4ac8,"22°24'44""","97°56'31"""
65be16a76925a840ab8f4ac9,"22°9'19""","98°10'22"""
65be16a76925a840ab8f4aca,"25°54'18""","99°2'41"""
65be16a76925a840ab8f4acb,"25°54'38""","98°31'40"""
65be16a76925a840ab8f4acc,"26°28'52""","99°5'54"""
65be16a76925a840ab8f4acd,"18°14'0""","95°51'0"""
65be16a76925a840ab8f4ace,"18°46'55""","96°4'20"""
65be16a76925a840ab8f4acf,"17°5'0""","94°8'0"""
65be16a76925a840ab8f4ad0,"17°58'20""","94°14'6"""
65be16a76925a840ab8f4ad1,"21°31'20""","97°38'10"""
65be16a76925a840ab8f4ad2,"20°31'0""","97°27'25"""
65be16a76925a840ab8f4ad3,"20°31'0""","97°27'25"""
